Filling queue with 20000 CIFAR images before starting to train. This will take a few minutes.
2017-06-02 16:42:57.749040: step 0, loss = 4.67 (85.5 examples/sec; 1.497 sec/batch)
2017-06-02 16:50:41.235945: step 5250, loss = 1.29 (1451.1 examples/sec; 0.088 sec/batch)
2017-06-02 16:50:42.086539: step 5260, loss = 0.97 (1504.8 examples/sec; 0.085 sec/batch)
2017-06-02 16:50:42.966963: step 5270, loss = 0.84 (1453.9 examples/sec; 0.088 sec/batch)
2017-06-02 16:50:43.843812: step 5280, loss = 0.97 (1459.8 examples/sec; 0.088 sec/batch)
2017-06-02 16:50:44.697986: step 5290, loss = 0.96 (1498.5 examples/sec; 0.085 sec/batch)
2017-06-02 16:50:45.676581: step 5300, loss = 0.93 (1308.0 examples/sec; 0.098 sec/batch)
2017-06-02 16:50:46.434217: step 5310, loss = 1.02 (1689.5 examples/sec; 0.076 sec/batch)
2017-06-02 16:50:47.340436: step 5320, loss = 0.80 (1412.5 examples/sec; 0.091 sec/batch)
2017-06-02 16:50:48.173830: step 5330, loss = 0.80 (1535.9 examples/sec; 0.083 sec/batch)
2017-06-02 16:50:49.034812: step 5340, loss = 1.04 (1486.7 examples/sec; 0.086 sec/batch)
2017-06-02 16:50:49.931216: step 5350, loss = 1.18 (1428.0 examples/sec; 0.090 sec/batch)
2017-06-02 16:50:50.777787: step 5360, loss = 0.87 (1511.9 examples/sec; 0.085 sec/batch)
2017-06-02 16:50:51.670671: step 5370, loss = 1.09 (1433.6 examples/sec; 0.089 sec/batch)
2017-06-02 16:50:52.532965: step 5380, loss = 0.93 (1484.4 examples/sec; 0.086 sec/batch)
2017-06-02 16:50:53.397463: step 5390, loss = 0.97 (1480.6 examples/sec; 0.086 sec/batch)
2017-06-02 16:50:54.357132: step 5400, loss = 1.11 (1333.8 examples/sec; 0.096 sec/batch)
2017-06-02 16:50:55.141709: step 5410, loss = 0.84 (1631.5 examples/sec; 0.078 sec/batch)
2017-06-02 16:50:55.992856: step 5420, loss = 1.04 (1503.9 examples/sec; 0.085 sec/batch)
2017-06-02 16:50:56.882722: step 5430, loss = 0.84 (1438.4 examples/sec; 0.089 sec/batch)
2017-06-02 16:50:57.766033: step 5440, loss = 0.86 (1449.1 examples/sec; 0.088 sec/batch)
2017-06-02 16:50:58.587161: step 5450, loss = 1.01 (1558.8 examples/sec; 0.082 sec/batch)
2017-06-02 16:50:59.463298: step 5460, loss = 1.10 (1460.9 examples/sec; 0.088 sec/batch)
2017-06-02 16:51:00.326625: step 5470, loss = 1.01 (1482.6 examples/sec; 0.086 sec/batch)
2017-06-02 16:51:01.174592: step 5480, loss = 1.10 (1509.5 examples/sec; 0.085 sec/batch)
2017-06-02 16:51:02.028597: step 5490, loss = 0.91 (1498.8 examples/sec; 0.085 sec/batch)
2017-06-02 16:51:03.044653: step 5500, loss = 0.95 (1259.8 examples/sec; 0.102 sec/batch)
2017-06-02 16:51:03.731598: step 5510, loss = 1.08 (1863.3 examples/sec; 0.069 sec/batch)
2017-06-02 16:51:04.599355: step 5520, loss = 0.98 (1475.1 examples/sec; 0.087 sec/batch)
2017-06-02 16:51:05.473051: step 5530, loss = 0.82 (1465.0 examples/sec; 0.087 sec/batch)
2017-06-02 16:51:06.302970: step 5540, loss = 0.99 (1542.3 examples/sec; 0.083 sec/batch)
2017-06-02 16:51:07.172741: step 5550, loss = 1.11 (1471.7 examples/sec; 0.087 sec/batch)
2017-06-02 16:51:08.069470: step 5560, loss = 1.12 (1427.4 examples/sec; 0.090 sec/batch)
2017-06-02 16:51:08.932831: step 5570, loss = 0.78 (1482.6 examples/sec; 0.086 sec/batch)
2017-06-02 16:51:09.780247: step 5580, loss = 0.97 (1510.5 examples/sec; 0.085 sec/batch)
2017-06-02 16:51:10.661134: step 5590, loss = 0.89 (1453.1 examples/sec; 0.088 sec/batch)
2017-06-02 16:51:11.611366: step 5600, loss = 0.92 (1347.0 examples/sec; 0.095 sec/batch)
2017-06-02 16:51:12.339008: step 5610, loss = 1.02 (1759.1 examples/sec; 0.073 sec/batch)
2017-06-02 16:51:13.206606: step 5620, loss = 0.95 (1475.3 examples/sec; 0.087 sec/batch)
2017-06-02 16:51:14.083131: step 5630, loss = 0.96 (1460.3 examples/sec; 0.088 sec/batch)
2017-06-02 16:51:14.923000: step 5640, loss = 1.00 (1524.1 examples/sec; 0.084 sec/batch)
2017-06-02 16:51:15.804064: step 5650, loss = 0.96 (1452.8 examples/sec; 0.088 sec/batch)
2017-06-02 16:51:16.686685: step 5660, loss = 0.84 (1450.2 examples/sec; 0.088 sec/batch)
2017-06-02 16:51:17.528424: step 5670, loss = 0.81 (1520.7 examples/sec; 0.084 sec/batch)
2017-06-02 16:51:18.390784: step 5680, loss = 0.99 (1484.3 examples/sec; 0.086 sec/batch)
2017-06-02 16:51:19.253358: step 5690, loss = 0.73 (1483.9 examples/sec; 0.086 sec/batch)
2017-06-02 16:51:20.217301: step 5700, loss = 0.86 (1327.9 examples/sec; 0.096 sec/batch)
2017-06-02 16:51:20.964492: step 5710, loss = 1.16 (1713.1 examples/sec; 0.075 sec/batch)
2017-06-02 16:51:21.824416: step 5720, loss = 0.92 (1488.5 examples/sec; 0.086 sec/batch)
2017-06-02 16:51:22.670329: step 5730, loss = 1.05 (1513.1 examples/sec; 0.085 sec/batch)
2017-06-02 16:51:23.550770: step 5740, loss = 0.90 (1453.8 examples/sec; 0.088 sec/batch)
2017-06-02 16:51:24.419613: step 5750, loss = 0.97 (1473.2 examples/sec; 0.087 sec/batch)
2017-06-02 16:51:25.266179: step 5760, loss = 0.84 (1512.0 examples/sec; 0.085 sec/batch)
2017-06-02 16:51:26.133898: step 5770, loss = 1.17 (1475.1 examples/sec; 0.087 sec/batch)
2017-06-02 16:51:27.017994: step 5780, loss = 1.00 (1447.8 examples/sec; 0.088 sec/batch)
2017-06-02 16:51:27.843881: step 5790, loss = 1.15 (1549.9 examples/sec; 0.083 sec/batch)
2017-06-02 16:51:28.835842: step 5800, loss = 0.95 (1290.4 examples/sec; 0.099 sec/batch)
2017-06-02 16:51:29.633281: step 5810, loss = 0.90 (1605.1 examples/sec; 0.080 sec/batch)
2017-06-02 16:51:30.458715: step 5820, loss = 0.77 (1550.7 examples/sec; 0.083 sec/batch)
2017-06-02 16:51:31.348274: step 5830, loss = 0.98 (1438.9 examples/sec; 0.089 sec/batch)
2017-06-02 16:51:32.204297: step 5840, loss = 1.03 (1495.3 examples/sec; 0.086 sec/batch)
2017-06-02 16:51:33.055034: step 5850, loss = 0.89 (1504.6 examples/sec; 0.085 sec/batch)
2017-06-02 16:51:33.939858: step 5860, loss = 1.01 (1446.6 examples/sec; 0.088 sec/batch)
2017-06-02 16:51:34.800703: step 5870, loss = 1.03 (1486.9 examples/sec; 0.086 sec/batch)
2017-06-02 16:51:35.612933: step 5880, loss = 1.04 (1575.9 examples/sec; 0.081 sec/batch)
2017-06-02 16:51:36.516700: step 5890, loss = 1.05 (1416.3 examples/sec; 0.090 sec/batch)
2017-06-02 16:51:37.503180: step 5900, loss = 0.92 (1297.6 examples/sec; 0.099 sec/batch)
2017-06-02 16:51:38.238667: step 5910, loss = 0.94 (1740.3 examples/sec; 0.074 sec/batch)
2017-06-02 16:51:39.085424: step 5920, loss = 0.80 (1511.6 examples/sec; 0.085 sec/batch)
2017-06-02 16:51:39.940587: step 5930, loss = 0.93 (1496.8 examples/sec; 0.086 sec/batch)
2017-06-02 16:51:40.809234: step 5940, loss = 0.87 (1473.6 examples/sec; 0.087 sec/batch)
2017-06-02 16:51:41.644867: step 5950, loss = 0.94 (1531.8 examples/sec; 0.084 sec/batch)
2017-06-02 16:51:42.516913: step 5960, loss = 0.90 (1467.8 examples/sec; 0.087 sec/batch)
2017-06-02 16:51:43.396143: step 5970, loss = 1.09 (1455.8 examples/sec; 0.088 sec/batch)
2017-06-02 16:51:44.215012: step 5980, loss = 0.95 (1563.1 examples/sec; 0.082 sec/batch)
2017-06-02 16:51:45.082454: step 5990, loss = 0.94 (1475.6 examples/sec; 0.087 sec/batch)
2017-06-02 16:51:46.066898: step 6000, loss = 0.98 (1300.2 examples/sec; 0.098 sec/batch)
2017-06-02 16:51:46.784201: step 6010, loss = 0.87 (1784.4 examples/sec; 0.072 sec/batch)
2017-06-02 16:51:47.645269: step 6020, loss = 0.90 (1486.5 examples/sec; 0.086 sec/batch)
2017-06-02 16:51:48.527039: step 6030, loss = 0.98 (1451.6 examples/sec; 0.088 sec/batch)
2017-06-02 16:51:49.402321: step 6040, loss = 0.91 (1462.4 examples/sec; 0.088 sec/batch)
2017-06-02 16:51:50.257553: step 6050, loss = 0.88 (1496.7 examples/sec; 0.086 sec/batch)
2017-06-02 16:51:51.151522: step 6060, loss = 0.96 (1431.8 examples/sec; 0.089 sec/batch)
2017-06-02 16:51:52.028903: step 6070, loss = 1.03 (1458.9 examples/sec; 0.088 sec/batch)
2017-06-02 16:51:52.865612: step 6080, loss = 0.94 (1529.8 examples/sec; 0.084 sec/batch)
2017-06-02 16:51:53.746268: step 6090, loss = 0.84 (1453.5 examples/sec; 0.088 sec/batch)
2017-06-02 16:51:54.719867: step 6100, loss = 1.05 (1314.7 examples/sec; 0.097 sec/batch)
2017-06-02 16:51:55.437405: step 6110, loss = 0.91 (1783.9 examples/sec; 0.072 sec/batch)
2017-06-02 16:51:56.329039: step 6120, loss = 0.96 (1435.6 examples/sec; 0.089 sec/batch)
2017-06-02 16:51:57.208111: step 6130, loss = 0.95 (1456.1 examples/sec; 0.088 sec/batch)
2017-06-02 16:51:58.040040: step 6140, loss = 0.82 (1538.6 examples/sec; 0.083 sec/batch)
2017-06-02 16:51:58.917947: step 6150, loss = 0.81 (1458.0 examples/sec; 0.088 sec/batch)
2017-06-02 16:51:59.781673: step 6160, loss = 0.85 (1482.0 examples/sec; 0.086 sec/batch)
2017-06-02 16:52:00.610659: step 6170, loss = 1.00 (1544.1 examples/sec; 0.083 sec/batch)
2017-06-02 16:52:01.482279: step 6180, loss = 0.83 (1468.5 examples/sec; 0.087 sec/batch)
2017-06-02 16:52:02.335251: step 6190, loss = 0.94 (1500.6 examples/sec; 0.085 sec/batch)
2017-06-02 16:52:03.259661: step 6200, loss = 0.89 (1384.7 examples/sec; 0.092 sec/batch)
2017-06-02 16:52:04.021944: step 6210, loss = 0.88 (1679.2 examples/sec; 0.076 sec/batch)
2017-06-02 16:52:04.933295: step 6220, loss = 0.83 (1404.5 examples/sec; 0.091 sec/batch)
2017-06-02 16:52:05.796319: step 6230, loss = 0.87 (1483.1 examples/sec; 0.086 sec/batch)
2017-06-02 16:52:06.681347: step 6240, loss = 0.86 (1446.3 examples/sec; 0.089 sec/batch)
2017-06-02 16:52:07.561085: step 6250, loss = 0.89 (1455.0 examples/sec; 0.088 sec/batch)
2017-06-02 16:52:08.410675: step 6260, loss = 1.02 (1506.6 examples/sec; 0.085 sec/batch)
2017-06-02 16:52:09.286410: step 6270, loss = 0.91 (1461.6 examples/sec; 0.088 sec/batch)
2017-06-02 16:52:10.199607: step 6280, loss = 1.01 (1401.7 examples/sec; 0.091 sec/batch)
2017-06-02 16:52:11.092157: step 6290, loss = 1.06 (1434.1 examples/sec; 0.089 sec/batch)
2017-06-02 16:52:12.039221: step 6300, loss = 0.93 (1351.5 examples/sec; 0.095 sec/batch)
2017-06-02 16:52:12.828193: step 6310, loss = 1.12 (1622.4 examples/sec; 0.079 sec/batch)
2017-06-02 16:52:13.688803: step 6320, loss = 0.98 (1487.4 examples/sec; 0.086 sec/batch)
2017-06-02 16:52:14.524951: step 6330, loss = 0.80 (1530.7 examples/sec; 0.084 sec/batch)
2017-06-02 16:52:15.426392: step 6340, loss = 0.79 (1420.0 examples/sec; 0.090 sec/batch)
2017-06-02 16:52:16.309705: step 6350, loss = 1.10 (1449.1 examples/sec; 0.088 sec/batch)
2017-06-02 16:52:17.157602: step 6360, loss = 0.90 (1509.6 examples/sec; 0.085 sec/batch)
2017-06-02 16:52:18.030985: step 6370, loss = 0.96 (1465.6 examples/sec; 0.087 sec/batch)
2017-06-02 16:52:18.920405: step 6380, loss = 0.88 (1439.1 examples/sec; 0.089 sec/batch)
2017-06-02 16:52:19.744038: step 6390, loss = 1.04 (1554.1 examples/sec; 0.082 sec/batch)
2017-06-02 16:52:20.727830: step 6400, loss = 0.75 (1301.1 examples/sec; 0.098 sec/batch)
2017-06-02 16:52:21.548109: step 6410, loss = 1.01 (1560.4 examples/sec; 0.082 sec/batch)
2017-06-02 16:52:22.382105: step 6420, loss = 0.91 (1534.8 examples/sec; 0.083 sec/batch)
2017-06-02 16:52:23.269514: step 6430, loss = 0.91 (1442.4 examples/sec; 0.089 sec/batch)
2017-06-02 16:52:24.154656: step 6440, loss = 0.94 (1446.1 examples/sec; 0.089 sec/batch)
2017-06-02 16:52:24.985349: step 6450, loss = 1.07 (1540.9 examples/sec; 0.083 sec/batch)
2017-06-02 16:52:25.872928: step 6460, loss = 0.84 (1442.1 examples/sec; 0.089 sec/batch)
2017-06-02 16:52:26.766255: step 6470, loss = 1.25 (1432.8 examples/sec; 0.089 sec/batch)
2017-06-02 16:52:27.622278: step 6480, loss = 0.97 (1495.3 examples/sec; 0.086 sec/batch)
2017-06-02 16:52:28.503938: step 6490, loss = 1.12 (1451.8 examples/sec; 0.088 sec/batch)
2017-06-02 16:52:29.492041: step 6500, loss = 0.95 (1295.4 examples/sec; 0.099 sec/batch)
2017-06-02 16:52:30.279675: step 6510, loss = 0.75 (1625.1 examples/sec; 0.079 sec/batch)
2017-06-02 16:52:31.099429: step 6520, loss = 0.82 (1561.4 examples/sec; 0.082 sec/batch)
2017-06-02 16:52:31.957006: step 6530, loss = 0.96 (1492.6 examples/sec; 0.086 sec/batch)
2017-06-02 16:52:32.853428: step 6540, loss = 0.79 (1427.9 examples/sec; 0.090 sec/batch)
2017-06-02 16:52:33.677213: step 6550, loss = 0.82 (1553.8 examples/sec; 0.082 sec/batch)
2017-06-02 16:52:34.575479: step 6560, loss = 0.88 (1425.0 examples/sec; 0.090 sec/batch)
2017-06-02 16:52:35.450322: step 6570, loss = 0.96 (1463.1 examples/sec; 0.087 sec/batch)
2017-06-02 16:52:36.302863: step 6580, loss = 0.94 (1501.4 examples/sec; 0.085 sec/batch)
2017-06-02 16:52:37.179347: step 6590, loss = 0.92 (1460.4 examples/sec; 0.088 sec/batch)
2017-06-02 16:52:38.180007: step 6600, loss = 1.01 (1279.2 examples/sec; 0.100 sec/batch)
2017-06-02 16:52:38.948103: step 6610, loss = 1.01 (1666.5 examples/sec; 0.077 sec/batch)
2017-06-02 16:52:39.835113: step 6620, loss = 1.07 (1443.1 examples/sec; 0.089 sec/batch)
2017-06-02 16:52:40.735489: step 6630, loss = 1.00 (1421.6 examples/sec; 0.090 sec/batch)
2017-06-02 16:52:41.548235: step 6640, loss = 1.01 (1574.9 examples/sec; 0.081 sec/batch)
2017-06-02 16:52:42.417337: step 6650, loss = 0.87 (1472.8 examples/sec; 0.087 sec/batch)
2017-06-02 16:52:43.291833: step 6660, loss = 0.97 (1463.7 examples/sec; 0.087 sec/batch)
2017-06-02 16:52:44.115963: step 6670, loss = 1.30 (1553.2 examples/sec; 0.082 sec/batch)
2017-06-02 16:52:44.980987: step 6680, loss = 0.91 (1479.7 examples/sec; 0.087 sec/batch)
2017-06-02 16:52:45.799855: step 6690, loss = 0.87 (1563.1 examples/sec; 0.082 sec/batch)
2017-06-02 16:52:46.765054: step 6700, loss = 0.93 (1326.2 examples/sec; 0.097 sec/batch)
2017-06-02 16:52:47.531449: step 6710, loss = 1.06 (1670.1 examples/sec; 0.077 sec/batch)
2017-06-02 16:52:48.365292: step 6720, loss = 1.06 (1535.1 examples/sec; 0.083 sec/batch)
2017-06-02 16:52:49.240995: step 6730, loss = 0.95 (1461.7 examples/sec; 0.088 sec/batch)
2017-06-02 16:52:50.116187: step 6740, loss = 1.00 (1462.5 examples/sec; 0.088 sec/batch)
2017-06-02 16:52:50.933507: step 6750, loss = 0.90 (1566.1 examples/sec; 0.082 sec/batch)
2017-06-02 16:52:51.804472: step 6760, loss = 0.91 (1469.6 examples/sec; 0.087 sec/batch)
2017-06-02 16:52:52.651480: step 6770, loss = 0.96 (1511.2 examples/sec; 0.085 sec/batch)
2017-06-02 16:52:53.468674: step 6780, loss = 0.85 (1566.3 examples/sec; 0.082 sec/batch)
2017-06-02 16:52:54.311654: step 6790, loss = 1.04 (1518.4 examples/sec; 0.084 sec/batch)
2017-06-02 16:52:55.307706: step 6800, loss = 0.98 (1285.1 examples/sec; 0.100 sec/batch)
2017-06-02 16:52:56.015665: step 6810, loss = 0.99 (1808.0 examples/sec; 0.071 sec/batch)
2017-06-02 16:52:56.910263: step 6820, loss = 1.17 (1430.8 examples/sec; 0.089 sec/batch)
2017-06-02 16:52:57.816542: step 6830, loss = 1.07 (1412.4 examples/sec; 0.091 sec/batch)
2017-06-02 16:52:58.629450: step 6840, loss = 0.88 (1574.6 examples/sec; 0.081 sec/batch)
2017-06-02 16:52:59.505715: step 6850, loss = 1.00 (1460.7 examples/sec; 0.088 sec/batch)
2017-06-02 16:53:00.360562: step 6860, loss = 1.00 (1497.3 examples/sec; 0.085 sec/batch)
2017-06-02 16:53:01.185354: step 6870, loss = 0.76 (1551.9 examples/sec; 0.082 sec/batch)
2017-06-02 16:53:02.089414: step 6880, loss = 1.07 (1415.8 examples/sec; 0.090 sec/batch)
2017-06-02 16:53:02.947808: step 6890, loss = 0.93 (1491.2 examples/sec; 0.086 sec/batch)
2017-06-02 16:53:03.892691: step 6900, loss = 0.76 (1354.7 examples/sec; 0.094 sec/batch)
2017-06-02 16:53:04.660685: step 6910, loss = 0.96 (1666.7 examples/sec; 0.077 sec/batch)
2017-06-02 16:53:05.554319: step 6920, loss = 0.90 (1432.4 examples/sec; 0.089 sec/batch)
2017-06-02 16:53:06.401151: step 6930, loss = 1.02 (1511.5 examples/sec; 0.085 sec/batch)
2017-06-02 16:53:07.283098: step 6940, loss = 0.87 (1451.3 examples/sec; 0.088 sec/batch)
2017-06-02 16:53:08.157267: step 6950, loss = 0.91 (1464.2 examples/sec; 0.087 sec/batch)
2017-06-02 16:53:09.004531: step 6960, loss = 1.19 (1510.7 examples/sec; 0.085 sec/batch)
2017-06-02 16:53:09.910667: step 6970, loss = 0.82 (1412.6 examples/sec; 0.091 sec/batch)
2017-06-02 16:53:10.781382: step 6980, loss = 0.87 (1470.1 examples/sec; 0.087 sec/batch)
2017-06-02 16:53:11.597943: step 6990, loss = 0.92 (1567.6 examples/sec; 0.082 sec/batch)
2017-06-02 16:53:12.586462: step 7000, loss = 0.96 (1294.9 examples/sec; 0.099 sec/batch)
2017-06-02 16:53:13.365866: step 7010, loss = 0.90 (1642.3 examples/sec; 0.078 sec/batch)
2017-06-02 16:53:14.202378: step 7020, loss = 0.83 (1530.2 examples/sec; 0.084 sec/batch)
2017-06-02 16:53:15.075355: step 7030, loss = 0.97 (1466.2 examples/sec; 0.087 sec/batch)
2017-06-02 16:53:15.982908: step 7040, loss = 0.97 (1410.4 examples/sec; 0.091 sec/batch)
2017-06-02 16:53:16.842188: step 7050, loss = 0.86 (1489.6 examples/sec; 0.086 sec/batch)
2017-06-02 16:53:17.700435: step 7060, loss = 0.89 (1491.4 examples/sec; 0.086 sec/batch)
2017-06-02 16:53:18.554217: step 7070, loss = 0.95 (1499.3 examples/sec; 0.085 sec/batch)
2017-06-02 16:53:19.421156: step 7080, loss = 0.89 (1476.4 examples/sec; 0.087 sec/batch)
2017-06-02 16:53:20.276410: step 7090, loss = 0.94 (1496.6 examples/sec; 0.086 sec/batch)
2017-06-02 16:53:21.316847: step 7100, loss = 0.72 (1230.2 examples/sec; 0.104 sec/batch)
2017-06-02 16:53:22.413479: step 7110, loss = 0.85 (1167.2 examples/sec; 0.110 sec/batch)
2017-06-02 16:53:23.721529: step 7120, loss = 0.94 (978.6 examples/sec; 0.131 sec/batch)
2017-06-02 16:53:24.898853: step 7130, loss = 1.04 (1087.2 examples/sec; 0.118 sec/batch)
2017-06-02 16:53:25.743619: step 7140, loss = 0.85 (1515.2 examples/sec; 0.084 sec/batch)
2017-06-02 16:53:26.690741: step 7150, loss = 0.87 (1351.5 examples/sec; 0.095 sec/batch)
2017-06-02 16:53:27.860419: step 7160, loss = 0.93 (1094.3 examples/sec; 0.117 sec/batch)
2017-06-02 16:53:29.094754: step 7170, loss = 0.78 (1037.0 examples/sec; 0.123 sec/batch)
2017-06-02 16:53:30.264435: step 7180, loss = 1.15 (1094.3 examples/sec; 0.117 sec/batch)
2017-06-02 16:53:31.094777: step 7190, loss = 1.03 (1541.5 examples/sec; 0.083 sec/batch)
2017-06-02 16:53:32.072700: step 7200, loss = 0.98 (1308.9 examples/sec; 0.098 sec/batch)
2017-06-02 16:53:32.838821: step 7210, loss = 1.06 (1670.8 examples/sec; 0.077 sec/batch)
2017-06-02 16:53:33.683506: step 7220, loss = 0.94 (1515.4 examples/sec; 0.084 sec/batch)
2017-06-02 16:53:34.530094: step 7230, loss = 0.92 (1511.9 examples/sec; 0.085 sec/batch)
2017-06-02 16:53:35.411750: step 7240, loss = 0.83 (1451.8 examples/sec; 0.088 sec/batch)
2017-06-02 16:53:36.289208: step 7250, loss = 0.79 (1458.8 examples/sec; 0.088 sec/batch)
2017-06-02 16:53:37.123301: step 7260, loss = 0.83 (1534.6 examples/sec; 0.083 sec/batch)
2017-06-02 16:53:38.012293: step 7270, loss = 0.92 (1439.8 examples/sec; 0.089 sec/batch)
2017-06-02 16:53:38.901587: step 7280, loss = 0.87 (1439.3 examples/sec; 0.089 sec/batch)
2017-06-02 16:53:39.732573: step 7290, loss = 0.89 (1540.3 examples/sec; 0.083 sec/batch)
2017-06-02 16:53:40.722798: step 7300, loss = 0.84 (1292.6 examples/sec; 0.099 sec/batch)
2017-06-02 16:53:41.516502: step 7310, loss = 0.85 (1612.7 examples/sec; 0.079 sec/batch)
2017-06-02 16:53:42.343193: step 7320, loss = 0.90 (1548.3 examples/sec; 0.083 sec/batch)
2017-06-02 16:53:43.235079: step 7330, loss = 0.82 (1435.2 examples/sec; 0.089 sec/batch)
2017-06-02 16:53:44.094662: step 7340, loss = 1.00 (1489.1 examples/sec; 0.086 sec/batch)
2017-06-02 16:53:44.978706: step 7350, loss = 0.96 (1447.8 examples/sec; 0.088 sec/batch)
2017-06-02 16:53:45.809841: step 7360, loss = 0.86 (1540.1 examples/sec; 0.083 sec/batch)
2017-06-02 16:53:46.703000: step 7370, loss = 1.03 (1433.1 examples/sec; 0.089 sec/batch)
2017-06-02 16:53:47.609544: step 7380, loss = 0.94 (1412.0 examples/sec; 0.091 sec/batch)
2017-06-02 16:53:48.436302: step 7390, loss = 0.92 (1548.2 examples/sec; 0.083 sec/batch)
2017-06-02 16:53:49.412317: step 7400, loss = 0.95 (1311.4 examples/sec; 0.098 sec/batch)
2017-06-02 16:53:50.203761: step 7410, loss = 0.93 (1617.3 examples/sec; 0.079 sec/batch)
2017-06-02 16:53:51.047311: step 7420, loss = 0.86 (1517.4 examples/sec; 0.084 sec/batch)
2017-06-02 16:53:51.944053: step 7430, loss = 0.90 (1427.4 examples/sec; 0.090 sec/batch)
2017-06-02 16:53:52.851241: step 7440, loss = 0.93 (1411.0 examples/sec; 0.091 sec/batch)
2017-06-02 16:53:53.714633: step 7450, loss = 0.93 (1482.5 examples/sec; 0.086 sec/batch)
2017-06-02 16:53:54.533740: step 7460, loss = 1.05 (1562.7 examples/sec; 0.082 sec/batch)
2017-06-02 16:53:55.420023: step 7470, loss = 0.96 (1444.2 examples/sec; 0.089 sec/batch)
2017-06-02 16:53:56.299481: step 7480, loss = 0.85 (1455.4 examples/sec; 0.088 sec/batch)
2017-06-02 16:53:57.146632: step 7490, loss = 0.85 (1510.9 examples/sec; 0.085 sec/batch)
2017-06-02 16:53:58.111964: step 7500, loss = 0.73 (1326.0 examples/sec; 0.097 sec/batch)
2017-06-02 16:53:58.900570: step 7510, loss = 1.06 (1623.1 examples/sec; 0.079 sec/batch)
2017-06-02 16:53:59.777027: step 7520, loss = 0.96 (1460.4 examples/sec; 0.088 sec/batch)
2017-06-02 16:54:00.602686: step 7530, loss = 0.95 (1550.3 examples/sec; 0.083 sec/batch)
2017-06-02 16:54:01.472950: step 7540, loss = 0.85 (1470.8 examples/sec; 0.087 sec/batch)
2017-06-02 16:54:02.363357: step 7550, loss = 0.86 (1437.5 examples/sec; 0.089 sec/batch)
2017-06-02 16:54:03.194719: step 7560, loss = 1.13 (1539.6 examples/sec; 0.083 sec/batch)
2017-06-02 16:54:04.086271: step 7570, loss = 1.09 (1435.7 examples/sec; 0.089 sec/batch)
2017-06-02 16:54:04.951231: step 7580, loss = 0.90 (1479.8 examples/sec; 0.086 sec/batch)
2017-06-02 16:54:05.824560: step 7590, loss = 0.85 (1465.7 examples/sec; 0.087 sec/batch)
2017-06-02 16:54:06.752716: step 7600, loss = 0.79 (1379.1 examples/sec; 0.093 sec/batch)
2017-06-02 16:54:07.530796: step 7610, loss = 0.96 (1645.1 examples/sec; 0.078 sec/batch)
2017-06-02 16:54:08.403877: step 7620, loss = 0.81 (1466.1 examples/sec; 0.087 sec/batch)
2017-06-02 16:54:09.217039: step 7630, loss = 1.05 (1574.1 examples/sec; 0.081 sec/batch)
2017-06-02 16:54:10.054384: step 7640, loss = 0.99 (1528.6 examples/sec; 0.084 sec/batch)
2017-06-02 16:54:10.929196: step 7650, loss = 0.97 (1463.2 examples/sec; 0.087 sec/batch)
2017-06-02 16:54:11.777434: step 7660, loss = 0.77 (1509.0 examples/sec; 0.085 sec/batch)
2017-06-02 16:54:12.638764: step 7670, loss = 0.90 (1486.1 examples/sec; 0.086 sec/batch)
2017-06-02 16:54:13.491880: step 7680, loss = 1.00 (1500.4 examples/sec; 0.085 sec/batch)
2017-06-02 16:54:14.354088: step 7690, loss = 0.99 (1484.6 examples/sec; 0.086 sec/batch)
2017-06-02 16:54:15.311663: step 7700, loss = 1.05 (1336.7 examples/sec; 0.096 sec/batch)
2017-06-02 16:54:16.101515: step 7710, loss = 0.96 (1620.5 examples/sec; 0.079 sec/batch)
2017-06-02 16:54:16.969811: step 7720, loss = 0.86 (1474.2 examples/sec; 0.087 sec/batch)
2017-06-02 16:54:17.801456: step 7730, loss = 0.94 (1539.1 examples/sec; 0.083 sec/batch)
2017-06-02 16:54:18.649919: step 7740, loss = 1.03 (1508.6 examples/sec; 0.085 sec/batch)
2017-06-02 16:54:19.523422: step 7750, loss = 0.98 (1465.4 examples/sec; 0.087 sec/batch)
2017-06-02 16:54:20.355350: step 7760, loss = 0.98 (1538.6 examples/sec; 0.083 sec/batch)
2017-06-02 16:54:21.230356: step 7770, loss = 0.96 (1462.9 examples/sec; 0.088 sec/batch)
2017-06-02 16:54:22.099359: step 7780, loss = 0.95 (1473.0 examples/sec; 0.087 sec/batch)
2017-06-02 16:54:22.930244: step 7790, loss = 0.94 (1540.5 examples/sec; 0.083 sec/batch)
2017-06-02 16:54:23.904441: step 7800, loss = 0.79 (1313.9 examples/sec; 0.097 sec/batch)
2017-06-02 16:54:24.699773: step 7810, loss = 0.75 (1609.4 examples/sec; 0.080 sec/batch)
2017-06-02 16:54:25.597714: step 7820, loss = 0.85 (1425.5 examples/sec; 0.090 sec/batch)
2017-06-02 16:54:26.442764: step 7830, loss = 0.83 (1514.7 examples/sec; 0.085 sec/batch)
2017-06-02 16:54:27.333156: step 7840, loss = 0.97 (1437.5 examples/sec; 0.089 sec/batch)
2017-06-02 16:54:28.240803: step 7850, loss = 0.91 (1410.2 examples/sec; 0.091 sec/batch)
2017-06-02 16:54:29.143572: step 7860, loss = 1.24 (1417.9 examples/sec; 0.090 sec/batch)
