Filling queue with 20000 CIFAR images before starting to train. This will take a few minutes.
Filling queue with 20000 CIFAR images before starting to train. This will take a few minutes.
2017-06-02 17:23:42.700013: step 0, loss = 4.67 (16.3 examples/sec; 7.872 sec/batch)
2017-06-02 17:32:35.177180: step 5230, loss = 1.03 (2375.6 examples/sec; 0.054 sec/batch)
2017-06-02 17:32:36.292231: step 5240, loss = 0.89 (1998.0 examples/sec; 0.064 sec/batch)
2017-06-02 17:32:37.258197: step 5250, loss = 0.88 (2669.6 examples/sec; 0.048 sec/batch)
2017-06-02 17:32:38.352584: step 5260, loss = 0.97 (2555.9 examples/sec; 0.050 sec/batch)
2017-06-02 17:32:39.401560: step 5270, loss = 0.93 (2606.0 examples/sec; 0.049 sec/batch)
2017-06-02 17:32:40.453717: step 5280, loss = 1.01 (2307.8 examples/sec; 0.055 sec/batch)
2017-06-02 17:32:41.494514: step 5290, loss = 0.80 (2177.3 examples/sec; 0.059 sec/batch)
2017-06-02 17:32:42.570072: step 5300, loss = 0.84 (2821.7 examples/sec; 0.045 sec/batch)
2017-06-02 17:32:43.705788: step 5310, loss = 0.87 (2548.7 examples/sec; 0.050 sec/batch)
2017-06-02 17:32:44.753453: step 5320, loss = 0.75 (1760.8 examples/sec; 0.073 sec/batch)
2017-06-02 17:32:45.757124: step 5330, loss = 0.84 (2523.6 examples/sec; 0.051 sec/batch)
2017-06-02 17:32:46.768947: step 5340, loss = 1.03 (2674.3 examples/sec; 0.048 sec/batch)
2017-06-02 17:32:47.807488: step 5350, loss = 0.84 (1895.5 examples/sec; 0.068 sec/batch)
2017-06-02 17:32:48.831331: step 5360, loss = 0.93 (2270.1 examples/sec; 0.056 sec/batch)
2017-06-02 17:32:49.923052: step 5370, loss = 0.87 (2305.4 examples/sec; 0.056 sec/batch)
2017-06-02 17:32:51.028916: step 5380, loss = 0.89 (2377.0 examples/sec; 0.054 sec/batch)
2017-06-02 17:32:52.102871: step 5390, loss = 0.76 (2345.6 examples/sec; 0.055 sec/batch)
2017-06-02 17:32:53.184608: step 5400, loss = 0.87 (2512.7 examples/sec; 0.051 sec/batch)
2017-06-02 17:32:54.401305: step 5410, loss = 0.90 (2385.2 examples/sec; 0.054 sec/batch)
2017-06-02 17:32:55.452857: step 5420, loss = 1.03 (2687.9 examples/sec; 0.048 sec/batch)
2017-06-02 17:32:56.487859: step 5430, loss = 0.94 (2085.0 examples/sec; 0.061 sec/batch)
2017-06-02 17:32:57.585091: step 5440, loss = 1.03 (2328.3 examples/sec; 0.055 sec/batch)
2017-06-02 17:32:58.676105: step 5450, loss = 0.94 (2623.8 examples/sec; 0.049 sec/batch)
2017-06-02 17:32:59.681838: step 5460, loss = 0.86 (2816.7 examples/sec; 0.045 sec/batch)
2017-06-02 17:33:00.695579: step 5470, loss = 0.96 (2021.8 examples/sec; 0.063 sec/batch)
2017-06-02 17:33:01.673802: step 5480, loss = 0.86 (2579.9 examples/sec; 0.050 sec/batch)
2017-06-02 17:33:02.682881: step 5490, loss = 1.01 (2610.4 examples/sec; 0.049 sec/batch)
2017-06-02 17:33:03.703951: step 5500, loss = 0.99 (2636.6 examples/sec; 0.049 sec/batch)
2017-06-02 17:33:04.818405: step 5510, loss = 0.92 (2747.9 examples/sec; 0.047 sec/batch)
2017-06-02 17:33:05.857435: step 5520, loss = 1.00 (2746.3 examples/sec; 0.047 sec/batch)
2017-06-02 17:33:06.817401: step 5530, loss = 0.86 (2842.3 examples/sec; 0.045 sec/batch)
2017-06-02 17:33:07.845388: step 5540, loss = 0.87 (2093.2 examples/sec; 0.061 sec/batch)
2017-06-02 17:33:08.864605: step 5550, loss = 0.95 (2727.2 examples/sec; 0.047 sec/batch)
2017-06-02 17:33:09.885987: step 5560, loss = 0.96 (2839.9 examples/sec; 0.045 sec/batch)
2017-06-02 17:33:11.001395: step 5570, loss = 1.07 (2033.2 examples/sec; 0.063 sec/batch)
2017-06-02 17:33:11.958161: step 5580, loss = 0.98 (2593.1 examples/sec; 0.049 sec/batch)
2017-06-02 17:33:13.061010: step 5590, loss = 0.91 (2428.7 examples/sec; 0.053 sec/batch)
2017-06-02 17:33:14.153507: step 5600, loss = 1.00 (2734.8 examples/sec; 0.047 sec/batch)
2017-06-02 17:33:15.266871: step 5610, loss = 0.88 (2054.2 examples/sec; 0.062 sec/batch)
2017-06-02 17:33:16.254979: step 5620, loss = 0.82 (2843.2 examples/sec; 0.045 sec/batch)
2017-06-02 17:33:17.242363: step 5630, loss = 1.01 (2839.9 examples/sec; 0.045 sec/batch)
2017-06-02 17:33:18.248679: step 5640, loss = 0.91 (2903.5 examples/sec; 0.044 sec/batch)
2017-06-02 17:33:19.373525: step 5650, loss = 0.90 (2313.5 examples/sec; 0.055 sec/batch)
2017-06-02 17:33:20.422151: step 5660, loss = 0.94 (2261.2 examples/sec; 0.057 sec/batch)
2017-06-02 17:33:21.455624: step 5670, loss = 0.83 (2454.7 examples/sec; 0.052 sec/batch)
2017-06-02 17:33:22.570824: step 5680, loss = 0.98 (2330.4 examples/sec; 0.055 sec/batch)
2017-06-02 17:33:23.623906: step 5690, loss = 0.76 (2091.9 examples/sec; 0.061 sec/batch)
2017-06-02 17:33:24.707487: step 5700, loss = 0.81 (2882.5 examples/sec; 0.044 sec/batch)
2017-06-02 17:33:25.848179: step 5710, loss = 0.84 (2510.1 examples/sec; 0.051 sec/batch)
2017-06-02 17:33:26.875762: step 5720, loss = 0.80 (2548.0 examples/sec; 0.050 sec/batch)
2017-06-02 17:33:27.950122: step 5730, loss = 1.01 (2406.6 examples/sec; 0.053 sec/batch)
2017-06-02 17:33:29.076625: step 5740, loss = 0.90 (2388.3 examples/sec; 0.054 sec/batch)
2017-06-02 17:33:30.145169: step 5750, loss = 0.86 (2418.0 examples/sec; 0.053 sec/batch)
2017-06-02 17:33:31.175218: step 5760, loss = 0.85 (2765.8 examples/sec; 0.046 sec/batch)
2017-06-02 17:33:32.219429: step 5770, loss = 1.03 (2094.3 examples/sec; 0.061 sec/batch)
2017-06-02 17:33:33.290121: step 5780, loss = 0.89 (2412.5 examples/sec; 0.053 sec/batch)
2017-06-02 17:33:34.386561: step 5790, loss = 0.97 (2305.1 examples/sec; 0.056 sec/batch)
2017-06-02 17:33:35.467886: step 5800, loss = 0.81 (2711.4 examples/sec; 0.047 sec/batch)
2017-06-02 17:33:36.666439: step 5810, loss = 0.90 (1714.1 examples/sec; 0.075 sec/batch)
2017-06-02 17:33:37.687562: step 5820, loss = 0.91 (2824.2 examples/sec; 0.045 sec/batch)
2017-06-02 17:33:38.715339: step 5830, loss = 1.04 (2555.3 examples/sec; 0.050 sec/batch)
2017-06-02 17:33:39.749785: step 5840, loss = 0.81 (2299.9 examples/sec; 0.056 sec/batch)
2017-06-02 17:33:40.768358: step 5850, loss = 0.88 (2343.5 examples/sec; 0.055 sec/batch)
2017-06-02 17:33:41.906867: step 5860, loss = 0.80 (2407.4 examples/sec; 0.053 sec/batch)
2017-06-02 17:33:42.977091: step 5870, loss = 0.87 (1785.6 examples/sec; 0.072 sec/batch)
2017-06-02 17:33:44.050149: step 5880, loss = 0.95 (2397.5 examples/sec; 0.053 sec/batch)
2017-06-02 17:33:45.098213: step 5890, loss = 0.69 (2098.6 examples/sec; 0.061 sec/batch)
2017-06-02 17:33:46.120417: step 5900, loss = 0.91 (2774.4 examples/sec; 0.046 sec/batch)
2017-06-02 17:33:47.302612: step 5910, loss = 0.84 (2433.3 examples/sec; 0.053 sec/batch)
2017-06-02 17:33:48.357921: step 5920, loss = 0.84 (2563.7 examples/sec; 0.050 sec/batch)
2017-06-02 17:33:49.354777: step 5930, loss = 0.85 (2916.5 examples/sec; 0.044 sec/batch)
2017-06-02 17:33:50.353289: step 5940, loss = 0.80 (2722.0 examples/sec; 0.047 sec/batch)
2017-06-02 17:33:51.386980: step 5950, loss = 0.79 (2812.6 examples/sec; 0.046 sec/batch)
2017-06-02 17:33:52.462030: step 5960, loss = 0.91 (2483.3 examples/sec; 0.052 sec/batch)
2017-06-02 17:33:53.511620: step 5970, loss = 1.01 (2783.3 examples/sec; 0.046 sec/batch)
2017-06-02 17:33:54.588395: step 5980, loss = 0.83 (2386.4 examples/sec; 0.054 sec/batch)
2017-06-02 17:33:55.644528: step 5990, loss = 0.92 (2795.6 examples/sec; 0.046 sec/batch)
2017-06-02 17:33:56.617892: step 6000, loss = 0.86 (2720.9 examples/sec; 0.047 sec/batch)
2017-06-02 17:33:57.818242: step 6010, loss = 0.91 (2549.8 examples/sec; 0.050 sec/batch)
2017-06-02 17:33:58.832126: step 6020, loss = 1.17 (3010.3 examples/sec; 0.043 sec/batch)
2017-06-02 17:33:59.922062: step 6030, loss = 0.68 (2062.0 examples/sec; 0.062 sec/batch)
2017-06-02 17:34:00.921944: step 6040, loss = 0.85 (2298.8 examples/sec; 0.056 sec/batch)
2017-06-02 17:34:02.057714: step 6050, loss = 0.83 (2300.2 examples/sec; 0.056 sec/batch)
2017-06-02 17:34:03.216618: step 6060, loss = 0.79 (2396.4 examples/sec; 0.053 sec/batch)
2017-06-02 17:34:04.265869: step 6070, loss = 0.72 (2368.2 examples/sec; 0.054 sec/batch)
2017-06-02 17:34:05.341785: step 6080, loss = 0.75 (2423.2 examples/sec; 0.053 sec/batch)
2017-06-02 17:34:06.440635: step 6090, loss = 0.76 (2252.0 examples/sec; 0.057 sec/batch)
2017-06-02 17:34:07.468230: step 6100, loss = 0.99 (2253.0 examples/sec; 0.057 sec/batch)
2017-06-02 17:34:08.606487: step 6110, loss = 0.88 (2440.8 examples/sec; 0.052 sec/batch)
2017-06-02 17:34:09.649235: step 6120, loss = 0.85 (2783.5 examples/sec; 0.046 sec/batch)
2017-06-02 17:34:10.783068: step 6130, loss = 0.82 (2448.1 examples/sec; 0.052 sec/batch)
2017-06-02 17:34:11.803850: step 6140, loss = 0.82 (2462.8 examples/sec; 0.052 sec/batch)
2017-06-02 17:34:12.829557: step 6150, loss = 1.01 (2479.4 examples/sec; 0.052 sec/batch)
2017-06-02 17:34:13.883242: step 6160, loss = 0.77 (2979.3 examples/sec; 0.043 sec/batch)
2017-06-02 17:34:14.960967: step 6170, loss = 0.82 (2666.7 examples/sec; 0.048 sec/batch)
2017-06-02 17:34:16.024523: step 6180, loss = 0.86 (2016.7 examples/sec; 0.063 sec/batch)
2017-06-02 17:34:17.058614: step 6190, loss = 0.86 (2510.4 examples/sec; 0.051 sec/batch)
2017-06-02 17:34:18.137595: step 6200, loss = 0.82 (2526.6 examples/sec; 0.051 sec/batch)
2017-06-02 17:34:19.380594: step 6210, loss = 0.94 (2489.5 examples/sec; 0.051 sec/batch)
2017-06-02 17:34:20.393494: step 6220, loss = 0.84 (2940.8 examples/sec; 0.044 sec/batch)
2017-06-02 17:34:21.314979: step 6230, loss = 0.77 (2753.5 examples/sec; 0.046 sec/batch)
2017-06-02 17:34:22.311984: step 6240, loss = 0.81 (2601.6 examples/sec; 0.049 sec/batch)
2017-06-02 17:34:23.254375: step 6250, loss = 0.85 (2752.7 examples/sec; 0.047 sec/batch)
2017-06-02 17:34:24.168243: step 6260, loss = 0.81 (2766.6 examples/sec; 0.046 sec/batch)
2017-06-02 17:34:25.186604: step 6270, loss = 0.92 (2062.6 examples/sec; 0.062 sec/batch)
2017-06-02 17:34:26.388426: step 6280, loss = 0.82 (2115.7 examples/sec; 0.061 sec/batch)
2017-06-02 17:34:27.657285: step 6290, loss = 0.87 (1981.0 examples/sec; 0.065 sec/batch)
2017-06-02 17:34:28.703745: step 6300, loss = 0.88 (2837.4 examples/sec; 0.045 sec/batch)
2017-06-02 17:34:29.880717: step 6310, loss = 0.96 (1812.2 examples/sec; 0.071 sec/batch)
2017-06-02 17:34:31.184347: step 6320, loss = 0.86 (1970.9 examples/sec; 0.065 sec/batch)
2017-06-02 17:34:32.501697: step 6330, loss = 0.93 (1910.2 examples/sec; 0.067 sec/batch)
2017-06-02 17:34:33.509658: step 6340, loss = 0.94 (2513.9 examples/sec; 0.051 sec/batch)
2017-06-02 17:34:34.471478: step 6350, loss = 0.85 (2755.7 examples/sec; 0.046 sec/batch)
2017-06-02 17:34:35.455507: step 6360, loss = 0.82 (2435.9 examples/sec; 0.053 sec/batch)
2017-06-02 17:34:36.428987: step 6370, loss = 0.77 (2543.9 examples/sec; 0.050 sec/batch)
2017-06-02 17:34:37.398018: step 6380, loss = 0.84 (2587.5 examples/sec; 0.049 sec/batch)
2017-06-02 17:34:38.358347: step 6390, loss = 0.91 (2511.9 examples/sec; 0.051 sec/batch)
2017-06-02 17:34:39.363742: step 6400, loss = 0.83 (2393.7 examples/sec; 0.053 sec/batch)
2017-06-02 17:34:40.395009: step 6410, loss = 0.78 (2832.3 examples/sec; 0.045 sec/batch)
2017-06-02 17:34:41.405368: step 6420, loss = 0.80 (2660.3 examples/sec; 0.048 sec/batch)
2017-06-02 17:34:42.407085: step 6430, loss = 0.93 (2952.4 examples/sec; 0.043 sec/batch)
2017-06-02 17:34:43.407901: step 6440, loss = 0.95 (2781.3 examples/sec; 0.046 sec/batch)
2017-06-02 17:34:44.398788: step 6450, loss = 0.81 (2363.7 examples/sec; 0.054 sec/batch)
2017-06-02 17:34:45.387906: step 6460, loss = 0.85 (2647.0 examples/sec; 0.048 sec/batch)
2017-06-02 17:34:46.374081: step 6470, loss = 0.82 (2435.6 examples/sec; 0.053 sec/batch)
2017-06-02 17:34:47.342284: step 6480, loss = 0.88 (2430.4 examples/sec; 0.053 sec/batch)
2017-06-02 17:34:48.307205: step 6490, loss = 0.81 (2566.3 examples/sec; 0.050 sec/batch)
2017-06-02 17:34:49.296640: step 6500, loss = 0.80 (2823.3 examples/sec; 0.045 sec/batch)
2017-06-02 17:34:50.378580: step 6510, loss = 0.80 (2668.3 examples/sec; 0.048 sec/batch)
2017-06-02 17:34:51.359385: step 6520, loss = 1.04 (2646.4 examples/sec; 0.048 sec/batch)
2017-06-02 17:34:52.303586: step 6530, loss = 0.85 (2753.9 examples/sec; 0.046 sec/batch)
2017-06-02 17:34:53.306516: step 6540, loss = 0.79 (2799.7 examples/sec; 0.046 sec/batch)
2017-06-02 17:34:54.275909: step 6550, loss = 0.99 (2820.9 examples/sec; 0.045 sec/batch)
2017-06-02 17:34:55.250726: step 6560, loss = 0.86 (2805.4 examples/sec; 0.046 sec/batch)
2017-06-02 17:34:56.220015: step 6570, loss = 0.78 (2497.7 examples/sec; 0.051 sec/batch)
2017-06-02 17:34:57.238112: step 6580, loss = 0.80 (2922.0 examples/sec; 0.044 sec/batch)
2017-06-02 17:34:58.217382: step 6590, loss = 0.93 (2728.8 examples/sec; 0.047 sec/batch)
2017-06-02 17:34:59.212609: step 6600, loss = 0.80 (2728.5 examples/sec; 0.047 sec/batch)
2017-06-02 17:35:00.301750: step 6610, loss = 0.71 (2294.9 examples/sec; 0.056 sec/batch)
2017-06-02 17:35:01.274111: step 6620, loss = 0.98 (2401.5 examples/sec; 0.053 sec/batch)
2017-06-02 17:35:02.228927: step 6630, loss = 0.79 (2712.1 examples/sec; 0.047 sec/batch)
2017-06-02 17:35:03.181098: step 6640, loss = 0.90 (2366.7 examples/sec; 0.054 sec/batch)
2017-06-02 17:35:04.149168: step 6650, loss = 0.95 (2942.6 examples/sec; 0.043 sec/batch)
2017-06-02 17:35:05.182970: step 6660, loss = 0.83 (2532.4 examples/sec; 0.051 sec/batch)
2017-06-02 17:35:06.219028: step 6670, loss = 0.87 (2831.2 examples/sec; 0.045 sec/batch)
2017-06-02 17:35:07.202478: step 6680, loss = 0.81 (2701.2 examples/sec; 0.047 sec/batch)
2017-06-02 17:35:08.167135: step 6690, loss = 0.78 (2819.7 examples/sec; 0.045 sec/batch)
2017-06-02 17:35:09.165229: step 6700, loss = 0.89 (2696.9 examples/sec; 0.047 sec/batch)
2017-06-02 17:35:10.233298: step 6710, loss = 0.86 (2577.2 examples/sec; 0.050 sec/batch)
2017-06-02 17:35:11.169598: step 6720, loss = 0.79 (2599.0 examples/sec; 0.049 sec/batch)
2017-06-02 17:35:12.132987: step 6730, loss = 0.86 (2719.4 examples/sec; 0.047 sec/batch)
2017-06-02 17:35:13.135063: step 6740, loss = 0.97 (2599.1 examples/sec; 0.049 sec/batch)
2017-06-02 17:35:14.142197: step 6750, loss = 1.16 (2030.9 examples/sec; 0.063 sec/batch)
2017-06-02 17:35:15.120783: step 6760, loss = 0.78 (2788.9 examples/sec; 0.046 sec/batch)
2017-06-02 17:35:16.115314: step 6770, loss = 0.73 (2649.0 examples/sec; 0.048 sec/batch)
2017-06-02 17:35:17.099804: step 6780, loss = 0.97 (2720.6 examples/sec; 0.047 sec/batch)
2017-06-02 17:35:18.040167: step 6790, loss = 0.92 (2432.7 examples/sec; 0.053 sec/batch)
2017-06-02 17:35:18.985206: step 6800, loss = 0.82 (2701.1 examples/sec; 0.047 sec/batch)
2017-06-02 17:35:20.081239: step 6810, loss = 0.75 (2590.3 examples/sec; 0.049 sec/batch)
2017-06-02 17:35:21.132763: step 6820, loss = 0.90 (2565.0 examples/sec; 0.050 sec/batch)
2017-06-02 17:35:22.105258: step 6830, loss = 0.68 (2427.3 examples/sec; 0.053 sec/batch)
2017-06-02 17:35:23.154610: step 6840, loss = 0.81 (2890.3 examples/sec; 0.044 sec/batch)
2017-06-02 17:35:24.145435: step 6850, loss = 0.72 (2808.9 examples/sec; 0.046 sec/batch)
2017-06-02 17:35:25.148467: step 6860, loss = 0.77 (2338.9 examples/sec; 0.055 sec/batch)
2017-06-02 17:35:26.096994: step 6870, loss = 0.74 (2661.3 examples/sec; 0.048 sec/batch)
2017-06-02 17:35:27.053086: step 6880, loss = 0.72 (2665.8 examples/sec; 0.048 sec/batch)
2017-06-02 17:35:28.024558: step 6890, loss = 0.78 (2759.2 examples/sec; 0.046 sec/batch)
2017-06-02 17:35:28.992021: step 6900, loss = 0.70 (1928.5 examples/sec; 0.066 sec/batch)
2017-06-02 17:35:30.023135: step 6910, loss = 0.67 (2985.0 examples/sec; 0.043 sec/batch)
2017-06-02 17:35:31.007639: step 6920, loss = 0.75 (2833.1 examples/sec; 0.045 sec/batch)
2017-06-02 17:35:31.974812: step 6930, loss = 0.84 (2157.0 examples/sec; 0.059 sec/batch)
2017-06-02 17:35:32.900964: step 6940, loss = 0.71 (2686.3 examples/sec; 0.048 sec/batch)
2017-06-02 17:35:33.882889: step 6950, loss = 0.99 (2690.2 examples/sec; 0.048 sec/batch)
2017-06-02 17:35:34.889017: step 6960, loss = 0.79 (2642.5 examples/sec; 0.048 sec/batch)
2017-06-02 17:35:35.879807: step 6970, loss = 0.88 (2938.4 examples/sec; 0.044 sec/batch)
2017-06-02 17:35:36.785962: step 6980, loss = 0.80 (2883.7 examples/sec; 0.044 sec/batch)
2017-06-02 17:35:37.762519: step 6990, loss = 0.79 (2768.7 examples/sec; 0.046 sec/batch)
2017-06-02 17:35:38.697203: step 7000, loss = 0.86 (2725.0 examples/sec; 0.047 sec/batch)
2017-06-02 17:35:39.832456: step 7010, loss = 0.77 (2226.7 examples/sec; 0.057 sec/batch)
2017-06-02 17:35:40.784742: step 7020, loss = 0.77 (2725.4 examples/sec; 0.047 sec/batch)
2017-06-02 17:35:41.764496: step 7030, loss = 0.82 (2736.8 examples/sec; 0.047 sec/batch)
2017-06-02 17:35:42.725060: step 7040, loss = 0.90 (2701.3 examples/sec; 0.047 sec/batch)
2017-06-02 17:35:43.687827: step 7050, loss = 0.89 (2823.1 examples/sec; 0.045 sec/batch)
2017-06-02 17:35:44.661312: step 7060, loss = 0.74 (2824.8 examples/sec; 0.045 sec/batch)
2017-06-02 17:35:45.674491: step 7070, loss = 0.69 (2366.4 examples/sec; 0.054 sec/batch)
2017-06-02 17:35:46.655007: step 7080, loss = 0.72 (2897.0 examples/sec; 0.044 sec/batch)
2017-06-02 17:35:47.645944: step 7090, loss = 0.93 (2792.0 examples/sec; 0.046 sec/batch)
2017-06-02 17:35:48.621975: step 7100, loss = 0.85 (2863.1 examples/sec; 0.045 sec/batch)
2017-06-02 17:35:49.719532: step 7110, loss = 0.82 (2808.4 examples/sec; 0.046 sec/batch)
2017-06-02 17:35:50.723362: step 7120, loss = 0.82 (2349.2 examples/sec; 0.054 sec/batch)
2017-06-02 17:35:51.675981: step 7130, loss = 0.71 (2856.7 examples/sec; 0.045 sec/batch)
2017-06-02 17:35:52.647719: step 7140, loss = 0.86 (2582.4 examples/sec; 0.050 sec/batch)
2017-06-02 17:35:53.693064: step 7150, loss = 0.81 (1871.4 examples/sec; 0.068 sec/batch)
2017-06-02 17:35:54.801599: step 7160, loss = 0.92 (2639.1 examples/sec; 0.049 sec/batch)
2017-06-02 17:35:55.783869: step 7170, loss = 0.86 (2398.5 examples/sec; 0.053 sec/batch)
2017-06-02 17:35:56.772199: step 7180, loss = 0.79 (2529.5 examples/sec; 0.051 sec/batch)
2017-06-02 17:35:57.737969: step 7190, loss = 0.76 (2715.3 examples/sec; 0.047 sec/batch)
2017-06-02 17:35:58.762683: step 7200, loss = 0.85 (2472.1 examples/sec; 0.052 sec/batch)
2017-06-02 17:35:59.915521: step 7210, loss = 0.76 (2676.1 examples/sec; 0.048 sec/batch)
2017-06-02 17:36:00.984924: step 7220, loss = 0.71 (2350.3 examples/sec; 0.054 sec/batch)
2017-06-02 17:36:02.066149: step 7230, loss = 0.81 (2193.7 examples/sec; 0.058 sec/batch)
2017-06-02 17:36:03.120948: step 7240, loss = 0.71 (2822.0 examples/sec; 0.045 sec/batch)
2017-06-02 17:36:04.120043: step 7250, loss = 0.96 (2376.9 examples/sec; 0.054 sec/batch)
2017-06-02 17:36:05.188742: step 7260, loss = 0.76 (2494.1 examples/sec; 0.051 sec/batch)
2017-06-02 17:36:06.290668: step 7270, loss = 0.77 (2295.9 examples/sec; 0.056 sec/batch)
2017-06-02 17:36:07.398048: step 7280, loss = 0.69 (2501.7 examples/sec; 0.051 sec/batch)
2017-06-02 17:36:08.428302: step 7290, loss = 0.83 (2234.3 examples/sec; 0.057 sec/batch)
2017-06-02 17:36:09.506278: step 7300, loss = 0.93 (2217.9 examples/sec; 0.058 sec/batch)
2017-06-02 17:36:10.657478: step 7310, loss = 0.96 (2771.3 examples/sec; 0.046 sec/batch)
2017-06-02 17:36:11.722817: step 7320, loss = 0.77 (2780.4 examples/sec; 0.046 sec/batch)
2017-06-02 17:36:12.713369: step 7330, loss = 0.92 (2412.8 examples/sec; 0.053 sec/batch)
2017-06-02 17:36:13.764069: step 7340, loss = 0.91 (2147.5 examples/sec; 0.060 sec/batch)
2017-06-02 17:36:14.848451: step 7350, loss = 0.95 (2591.0 examples/sec; 0.049 sec/batch)
2017-06-02 17:36:15.878451: step 7360, loss = 0.68 (2268.9 examples/sec; 0.056 sec/batch)
2017-06-02 17:36:17.002852: step 7370, loss = 0.85 (2455.9 examples/sec; 0.052 sec/batch)
2017-06-02 17:36:18.095134: step 7380, loss = 0.76 (2380.3 examples/sec; 0.054 sec/batch)
2017-06-02 17:36:19.194464: step 7390, loss = 0.71 (2593.3 examples/sec; 0.049 sec/batch)
2017-06-02 17:36:20.198398: step 7400, loss = 0.87 (2489.9 examples/sec; 0.051 sec/batch)
2017-06-02 17:36:21.441107: step 7410, loss = 0.89 (2765.5 examples/sec; 0.046 sec/batch)
2017-06-02 17:36:22.498498: step 7420, loss = 0.76 (2428.5 examples/sec; 0.053 sec/batch)
2017-06-02 17:36:23.600893: step 7430, loss = 0.98 (1922.6 examples/sec; 0.067 sec/batch)
2017-06-02 17:36:24.652433: step 7440, loss = 0.84 (2811.7 examples/sec; 0.046 sec/batch)
2017-06-02 17:36:25.768574: step 7450, loss = 0.81 (2295.6 examples/sec; 0.056 sec/batch)
2017-06-02 17:36:26.848213: step 7460, loss = 0.80 (2419.7 examples/sec; 0.053 sec/batch)
2017-06-02 17:36:27.897675: step 7470, loss = 0.90 (2181.3 examples/sec; 0.059 sec/batch)
2017-06-02 17:36:28.997970: step 7480, loss = 0.77 (2435.2 examples/sec; 0.053 sec/batch)
2017-06-02 17:36:30.056792: step 7490, loss = 0.85 (2479.9 examples/sec; 0.052 sec/batch)
2017-06-02 17:36:31.138330: step 7500, loss = 0.79 (2457.8 examples/sec; 0.052 sec/batch)
2017-06-02 17:36:32.310360: step 7510, loss = 0.94 (2307.1 examples/sec; 0.055 sec/batch)
2017-06-02 17:36:33.356975: step 7520, loss = 0.73 (2804.9 examples/sec; 0.046 sec/batch)
2017-06-02 17:36:34.393024: step 7530, loss = 0.77 (2324.3 examples/sec; 0.055 sec/batch)
2017-06-02 17:36:35.454403: step 7540, loss = 0.73 (2482.3 examples/sec; 0.052 sec/batch)
2017-06-02 17:36:36.487200: step 7550, loss = 0.62 (2336.5 examples/sec; 0.055 sec/batch)
2017-06-02 17:36:37.565055: step 7560, loss = 0.82 (1924.2 examples/sec; 0.067 sec/batch)
2017-06-02 17:36:38.618193: step 7570, loss = 0.81 (2199.2 examples/sec; 0.058 sec/batch)
2017-06-02 17:36:39.672608: step 7580, loss = 0.78 (2236.0 examples/sec; 0.057 sec/batch)
2017-06-02 17:36:40.722810: step 7590, loss = 0.79 (2302.6 examples/sec; 0.056 sec/batch)
2017-06-02 17:36:41.805614: step 7600, loss = 0.89 (2462.2 examples/sec; 0.052 sec/batch)
2017-06-02 17:36:42.914327: step 7610, loss = 0.68 (2774.2 examples/sec; 0.046 sec/batch)
2017-06-02 17:36:43.939602: step 7620, loss = 0.88 (2645.1 examples/sec; 0.048 sec/batch)
2017-06-02 17:36:45.000872: step 7630, loss = 0.80 (2467.5 examples/sec; 0.052 sec/batch)
2017-06-02 17:36:46.058480: step 7640, loss = 0.86 (2511.2 examples/sec; 0.051 sec/batch)
2017-06-02 17:36:47.131408: step 7650, loss = 0.79 (2446.0 examples/sec; 0.052 sec/batch)
2017-06-02 17:36:48.205748: step 7660, loss = 0.79 (2102.8 examples/sec; 0.061 sec/batch)
2017-06-02 17:36:49.354832: step 7670, loss = 0.99 (1991.5 examples/sec; 0.064 sec/batch)
2017-06-02 17:36:50.405402: step 7680, loss = 0.74 (2493.4 examples/sec; 0.051 sec/batch)
2017-06-02 17:36:51.529896: step 7690, loss = 0.85 (2272.8 examples/sec; 0.056 sec/batch)
2017-06-02 17:36:52.595178: step 7700, loss = 0.71 (2855.7 examples/sec; 0.045 sec/batch)
2017-06-02 17:36:53.784817: step 7710, loss = 0.71 (2379.0 examples/sec; 0.054 sec/batch)
2017-06-02 17:36:54.824348: step 7720, loss = 0.87 (2198.0 examples/sec; 0.058 sec/batch)
2017-06-02 17:36:55.861568: step 7730, loss = 0.78 (2471.4 examples/sec; 0.052 sec/batch)
2017-06-02 17:36:57.009506: step 7740, loss = 1.06 (2286.0 examples/sec; 0.056 sec/batch)
2017-06-02 17:36:58.105050: step 7750, loss = 0.74 (2487.0 examples/sec; 0.051 sec/batch)
2017-06-02 17:36:59.178913: step 7760, loss = 0.80 (2480.4 examples/sec; 0.052 sec/batch)
2017-06-02 17:37:00.201942: step 7770, loss = 0.88 (3228.7 examples/sec; 0.040 sec/batch)
2017-06-02 17:37:01.298220: step 7780, loss = 0.79 (2253.9 examples/sec; 0.057 sec/batch)
2017-06-02 17:37:02.427495: step 7790, loss = 0.90 (1957.7 examples/sec; 0.065 sec/batch)
2017-06-02 17:37:03.465146: step 7800, loss = 0.72 (2858.2 examples/sec; 0.045 sec/batch)
2017-06-02 17:37:04.607638: step 7810, loss = 0.72 (2337.8 examples/sec; 0.055 sec/batch)
2017-06-02 17:37:05.651652: step 7820, loss = 0.84 (2636.3 examples/sec; 0.049 sec/batch)
2017-06-02 17:37:06.729346: step 7830, loss = 0.73 (1951.0 examples/sec; 0.066 sec/batch)
