Filling queue with 20000 CIFAR images before starting to train. This will take a few minutes.
2017-06-02 02:39:50.628444: step 0, loss = 4.68 (69.5 examples/sec; 1.843 sec/batch)
2017-06-02 06:22:58.629983: step 153350, loss = 0.27 (1449.9 examples/sec; 0.088 sec/batch)
2017-06-02 06:22:59.520432: step 153360, loss = 0.46 (1437.5 examples/sec; 0.089 sec/batch)
2017-06-02 06:23:00.381573: step 153370, loss = 0.34 (1486.4 examples/sec; 0.086 sec/batch)
2017-06-02 06:23:01.246874: step 153380, loss = 0.32 (1479.3 examples/sec; 0.087 sec/batch)
2017-06-02 06:23:02.125342: step 153390, loss = 0.34 (1457.1 examples/sec; 0.088 sec/batch)
2017-06-02 06:23:03.102513: step 153400, loss = 0.30 (1309.9 examples/sec; 0.098 sec/batch)
2017-06-02 06:23:03.870209: step 153410, loss = 0.37 (1667.3 examples/sec; 0.077 sec/batch)
2017-06-02 06:23:04.740281: step 153420, loss = 0.34 (1471.1 examples/sec; 0.087 sec/batch)
2017-06-02 06:23:05.578268: step 153430, loss = 0.43 (1527.5 examples/sec; 0.084 sec/batch)
2017-06-02 06:23:06.439893: step 153440, loss = 0.35 (1485.6 examples/sec; 0.086 sec/batch)
2017-06-02 06:23:07.301292: step 153450, loss = 0.29 (1485.9 examples/sec; 0.086 sec/batch)
2017-06-02 06:23:08.175847: step 153460, loss = 0.32 (1463.6 examples/sec; 0.087 sec/batch)
2017-06-02 06:23:09.024312: step 153470, loss = 0.37 (1508.6 examples/sec; 0.085 sec/batch)
2017-06-02 06:23:09.884548: step 153480, loss = 0.34 (1487.9 examples/sec; 0.086 sec/batch)
2017-06-02 06:23:10.743033: step 153490, loss = 0.34 (1491.0 examples/sec; 0.086 sec/batch)
2017-06-02 06:23:11.713380: step 153500, loss = 0.28 (1319.1 examples/sec; 0.097 sec/batch)
2017-06-02 06:23:12.481926: step 153510, loss = 0.48 (1665.5 examples/sec; 0.077 sec/batch)
2017-06-02 06:23:13.310886: step 153520, loss = 0.28 (1544.1 examples/sec; 0.083 sec/batch)
2017-06-02 06:23:14.157273: step 153530, loss = 0.41 (1512.3 examples/sec; 0.085 sec/batch)
2017-06-02 06:23:15.024274: step 153540, loss = 0.34 (1476.4 examples/sec; 0.087 sec/batch)
2017-06-02 06:23:15.902258: step 153550, loss = 0.32 (1457.9 examples/sec; 0.088 sec/batch)
2017-06-02 06:23:16.740694: step 153560, loss = 0.37 (1526.7 examples/sec; 0.084 sec/batch)
2017-06-02 06:23:17.606687: step 153570, loss = 0.38 (1478.1 examples/sec; 0.087 sec/batch)
2017-06-02 06:23:18.457150: step 153580, loss = 0.30 (1505.1 examples/sec; 0.085 sec/batch)
2017-06-02 06:23:19.309581: step 153590, loss = 0.40 (1501.6 examples/sec; 0.085 sec/batch)
2017-06-02 06:23:20.271944: step 153600, loss = 0.35 (1330.1 examples/sec; 0.096 sec/batch)
2017-06-02 06:23:21.036454: step 153610, loss = 0.37 (1674.3 examples/sec; 0.076 sec/batch)
2017-06-02 06:23:21.886074: step 153620, loss = 0.32 (1506.6 examples/sec; 0.085 sec/batch)
2017-06-02 06:23:22.755568: step 153630, loss = 0.32 (1472.1 examples/sec; 0.087 sec/batch)
2017-06-02 06:23:23.612412: step 153640, loss = 0.34 (1493.9 examples/sec; 0.086 sec/batch)
2017-06-02 06:23:24.469895: step 153650, loss = 0.37 (1492.7 examples/sec; 0.086 sec/batch)
2017-06-02 06:23:25.314829: step 153660, loss = 0.31 (1514.9 examples/sec; 0.084 sec/batch)
2017-06-02 06:23:26.173406: step 153670, loss = 0.36 (1490.8 examples/sec; 0.086 sec/batch)
2017-06-02 06:23:26.981929: step 153680, loss = 0.36 (1583.1 examples/sec; 0.081 sec/batch)
2017-06-02 06:23:27.876716: step 153690, loss = 0.23 (1430.5 examples/sec; 0.089 sec/batch)
2017-06-02 06:23:28.835450: step 153700, loss = 0.41 (1335.1 examples/sec; 0.096 sec/batch)
2017-06-02 06:23:29.599482: step 153710, loss = 0.29 (1675.3 examples/sec; 0.076 sec/batch)
2017-06-02 06:23:30.462446: step 153720, loss = 0.42 (1483.3 examples/sec; 0.086 sec/batch)
2017-06-02 06:23:31.326701: step 153730, loss = 0.36 (1481.0 examples/sec; 0.086 sec/batch)
2017-06-02 06:23:32.182413: step 153740, loss = 0.31 (1495.8 examples/sec; 0.086 sec/batch)
2017-06-02 06:23:33.036214: step 153750, loss = 0.30 (1499.2 examples/sec; 0.085 sec/batch)
2017-06-02 06:23:33.886482: step 153760, loss = 0.33 (1505.4 examples/sec; 0.085 sec/batch)
2017-06-02 06:23:34.703505: step 153770, loss = 0.38 (1566.7 examples/sec; 0.082 sec/batch)
2017-06-02 06:23:35.574434: step 153780, loss = 0.33 (1469.7 examples/sec; 0.087 sec/batch)
2017-06-02 06:23:36.466636: step 153790, loss = 0.37 (1434.6 examples/sec; 0.089 sec/batch)
2017-06-02 06:23:37.423509: step 153800, loss = 0.32 (1337.7 examples/sec; 0.096 sec/batch)
2017-06-02 06:23:38.201785: step 153810, loss = 0.27 (1644.7 examples/sec; 0.078 sec/batch)
2017-06-02 06:23:39.047015: step 153820, loss = 0.33 (1514.4 examples/sec; 0.085 sec/batch)
2017-06-02 06:23:39.885898: step 153830, loss = 0.33 (1525.8 examples/sec; 0.084 sec/batch)
2017-06-02 06:23:40.756361: step 153840, loss = 0.25 (1470.5 examples/sec; 0.087 sec/batch)
2017-06-02 06:23:41.621473: step 153850, loss = 0.39 (1479.6 examples/sec; 0.087 sec/batch)
2017-06-02 06:23:42.481355: step 153860, loss = 0.26 (1488.6 examples/sec; 0.086 sec/batch)
2017-06-02 06:23:43.335930: step 153870, loss = 0.41 (1497.8 examples/sec; 0.085 sec/batch)
2017-06-02 06:23:44.171202: step 153880, loss = 0.48 (1532.4 examples/sec; 0.084 sec/batch)
2017-06-02 06:23:45.051728: step 153890, loss = 0.38 (1453.7 examples/sec; 0.088 sec/batch)
2017-06-02 06:23:46.017301: step 153900, loss = 0.28 (1325.6 examples/sec; 0.097 sec/batch)
2017-06-02 06:23:46.818406: step 153910, loss = 0.27 (1597.8 examples/sec; 0.080 sec/batch)
2017-06-02 06:23:47.683728: step 153920, loss = 0.21 (1479.2 examples/sec; 0.087 sec/batch)
2017-06-02 06:23:48.556559: step 153930, loss = 0.30 (1466.5 examples/sec; 0.087 sec/batch)
2017-06-02 06:23:49.409341: step 153940, loss = 0.33 (1501.0 examples/sec; 0.085 sec/batch)
2017-06-02 06:23:50.270988: step 153950, loss = 0.39 (1485.5 examples/sec; 0.086 sec/batch)
2017-06-02 06:23:51.130112: step 153960, loss = 0.36 (1489.9 examples/sec; 0.086 sec/batch)
2017-06-02 06:23:51.989140: step 153970, loss = 0.25 (1490.1 examples/sec; 0.086 sec/batch)
2017-06-02 06:23:52.841446: step 153980, loss = 0.32 (1501.8 examples/sec; 0.085 sec/batch)
2017-06-02 06:23:53.681923: step 153990, loss = 0.32 (1522.9 examples/sec; 0.084 sec/batch)
2017-06-02 06:23:54.605678: step 154000, loss = 0.41 (1385.6 examples/sec; 0.092 sec/batch)
2017-06-02 06:23:55.365135: step 154010, loss = 0.39 (1685.5 examples/sec; 0.076 sec/batch)
2017-06-02 06:23:56.242370: step 154020, loss = 0.41 (1459.1 examples/sec; 0.088 sec/batch)
2017-06-02 06:23:57.129997: step 154030, loss = 0.36 (1442.0 examples/sec; 0.089 sec/batch)
2017-06-02 06:23:57.992804: step 154040, loss = 0.29 (1483.5 examples/sec; 0.086 sec/batch)
2017-06-02 06:23:58.844528: step 154050, loss = 0.40 (1502.8 examples/sec; 0.085 sec/batch)
2017-06-02 06:23:59.701888: step 154060, loss = 0.29 (1493.0 examples/sec; 0.086 sec/batch)
2017-06-02 06:24:00.566092: step 154070, loss = 0.31 (1481.1 examples/sec; 0.086 sec/batch)
2017-06-02 06:24:01.435377: step 154080, loss = 0.29 (1472.5 examples/sec; 0.087 sec/batch)
2017-06-02 06:24:02.283902: step 154090, loss = 0.35 (1508.5 examples/sec; 0.085 sec/batch)
2017-06-02 06:24:03.250153: step 154100, loss = 0.29 (1324.7 examples/sec; 0.097 sec/batch)
2017-06-02 06:24:04.015780: step 154110, loss = 0.37 (1671.8 examples/sec; 0.077 sec/batch)
2017-06-02 06:24:04.882061: step 154120, loss = 0.26 (1477.6 examples/sec; 0.087 sec/batch)
2017-06-02 06:24:05.730532: step 154130, loss = 0.34 (1508.6 examples/sec; 0.085 sec/batch)
2017-06-02 06:24:06.592130: step 154140, loss = 0.39 (1485.6 examples/sec; 0.086 sec/batch)
2017-06-02 06:24:07.460317: step 154150, loss = 0.32 (1474.3 examples/sec; 0.087 sec/batch)
2017-06-02 06:24:08.329421: step 154160, loss = 0.32 (1472.8 examples/sec; 0.087 sec/batch)
2017-06-02 06:24:09.192158: step 154170, loss = 0.41 (1483.7 examples/sec; 0.086 sec/batch)
2017-06-02 06:24:10.076868: step 154180, loss = 0.36 (1446.8 examples/sec; 0.088 sec/batch)
2017-06-02 06:24:10.967766: step 154190, loss = 0.25 (1436.7 examples/sec; 0.089 sec/batch)
2017-06-02 06:24:11.943689: step 154200, loss = 0.23 (1311.6 examples/sec; 0.098 sec/batch)
2017-06-02 06:24:12.709748: step 154210, loss = 0.39 (1670.9 examples/sec; 0.077 sec/batch)
2017-06-02 06:24:13.553797: step 154220, loss = 0.31 (1516.5 examples/sec; 0.084 sec/batch)
2017-06-02 06:24:14.438417: step 154230, loss = 0.25 (1447.0 examples/sec; 0.088 sec/batch)
2017-06-02 06:24:15.305116: step 154240, loss = 0.28 (1476.9 examples/sec; 0.087 sec/batch)
2017-06-02 06:24:16.185933: step 154250, loss = 0.29 (1453.2 examples/sec; 0.088 sec/batch)
2017-06-02 06:24:17.058803: step 154260, loss = 0.26 (1466.5 examples/sec; 0.087 sec/batch)
2017-06-02 06:24:17.927715: step 154270, loss = 0.25 (1473.1 examples/sec; 0.087 sec/batch)
2017-06-02 06:24:18.790485: step 154280, loss = 0.37 (1483.6 examples/sec; 0.086 sec/batch)
2017-06-02 06:24:19.659889: step 154290, loss = 0.27 (1472.3 examples/sec; 0.087 sec/batch)
2017-06-02 06:24:20.678676: step 154300, loss = 0.31 (1256.4 examples/sec; 0.102 sec/batch)
2017-06-02 06:24:21.379710: step 154310, loss = 0.35 (1825.9 examples/sec; 0.070 sec/batch)
2017-06-02 06:24:22.245028: step 154320, loss = 0.34 (1479.2 examples/sec; 0.087 sec/batch)
2017-06-02 06:24:23.109780: step 154330, loss = 0.38 (1480.2 examples/sec; 0.086 sec/batch)
2017-06-02 06:24:23.952376: step 154340, loss = 0.32 (1519.1 examples/sec; 0.084 sec/batch)
2017-06-02 06:24:24.803777: step 154350, loss = 0.36 (1503.4 examples/sec; 0.085 sec/batch)
2017-06-02 06:24:25.635469: step 154360, loss = 0.38 (1539.0 examples/sec; 0.083 sec/batch)
2017-06-02 06:24:26.502523: step 154370, loss = 0.32 (1476.2 examples/sec; 0.087 sec/batch)
2017-06-02 06:24:27.381123: step 154380, loss = 0.26 (1456.9 examples/sec; 0.088 sec/batch)
2017-06-02 06:24:28.238433: step 154390, loss = 0.35 (1493.0 examples/sec; 0.086 sec/batch)
2017-06-02 06:24:29.210196: step 154400, loss = 0.27 (1317.2 examples/sec; 0.097 sec/batch)
2017-06-02 06:24:29.980453: step 154410, loss = 0.37 (1661.8 examples/sec; 0.077 sec/batch)
2017-06-02 06:24:30.867592: step 154420, loss = 0.29 (1442.8 examples/sec; 0.089 sec/batch)
2017-06-02 06:24:31.775407: step 154430, loss = 0.36 (1410.0 examples/sec; 0.091 sec/batch)
2017-06-02 06:24:32.633810: step 154440, loss = 0.36 (1491.1 examples/sec; 0.086 sec/batch)
2017-06-02 06:24:33.526640: step 154450, loss = 0.36 (1433.6 examples/sec; 0.089 sec/batch)
2017-06-02 06:24:34.390745: step 154460, loss = 0.40 (1481.3 examples/sec; 0.086 sec/batch)
2017-06-02 06:24:35.266160: step 154470, loss = 0.48 (1462.1 examples/sec; 0.088 sec/batch)
2017-06-02 06:24:36.120910: step 154480, loss = 0.34 (1497.5 examples/sec; 0.085 sec/batch)
2017-06-02 06:24:36.986903: step 154490, loss = 0.41 (1478.1 examples/sec; 0.087 sec/batch)
2017-06-02 06:24:37.940415: step 154500, loss = 0.35 (1342.4 examples/sec; 0.095 sec/batch)
2017-06-02 06:24:38.694887: step 154510, loss = 0.28 (1696.6 examples/sec; 0.075 sec/batch)
2017-06-02 06:24:39.550191: step 154520, loss = 0.27 (1496.5 examples/sec; 0.086 sec/batch)
2017-06-02 06:24:40.445710: step 154530, loss = 0.33 (1429.3 examples/sec; 0.090 sec/batch)
2017-06-02 06:24:41.313586: step 154540, loss = 0.35 (1474.9 examples/sec; 0.087 sec/batch)
2017-06-02 06:24:42.164396: step 154550, loss = 0.36 (1504.4 examples/sec; 0.085 sec/batch)
2017-06-02 06:24:43.045528: step 154560, loss = 0.32 (1452.7 examples/sec; 0.088 sec/batch)
2017-06-02 06:24:43.926622: step 154570, loss = 0.34 (1452.7 examples/sec; 0.088 sec/batch)
2017-06-02 06:24:44.818857: step 154580, loss = 0.38 (1434.7 examples/sec; 0.089 sec/batch)
2017-06-02 06:24:45.721673: step 154590, loss = 0.40 (1417.7 examples/sec; 0.090 sec/batch)
2017-06-02 06:24:46.688063: step 154600, loss = 0.32 (1324.5 examples/sec; 0.097 sec/batch)
2017-06-02 06:24:47.447940: step 154610, loss = 0.31 (1684.5 examples/sec; 0.076 sec/batch)
2017-06-02 06:24:48.313294: step 154620, loss = 0.29 (1479.2 examples/sec; 0.087 sec/batch)
2017-06-02 06:24:49.188492: step 154630, loss = 0.28 (1462.5 examples/sec; 0.088 sec/batch)
2017-06-02 06:24:50.050169: step 154640, loss = 0.30 (1485.5 examples/sec; 0.086 sec/batch)
2017-06-02 06:24:50.933781: step 154650, loss = 0.27 (1448.6 examples/sec; 0.088 sec/batch)
2017-06-02 06:24:51.814980: step 154660, loss = 0.27 (1452.6 examples/sec; 0.088 sec/batch)
2017-06-02 06:24:52.680841: step 154670, loss = 0.27 (1478.3 examples/sec; 0.087 sec/batch)
2017-06-02 06:24:53.542896: step 154680, loss = 0.40 (1484.8 examples/sec; 0.086 sec/batch)
2017-06-02 06:24:54.400822: step 154690, loss = 0.29 (1492.0 examples/sec; 0.086 sec/batch)
2017-06-02 06:24:55.394146: step 154700, loss = 0.28 (1288.6 examples/sec; 0.099 sec/batch)
2017-06-02 06:24:56.154351: step 154710, loss = 0.34 (1683.8 examples/sec; 0.076 sec/batch)
2017-06-02 06:24:57.023315: step 154720, loss = 0.41 (1473.0 examples/sec; 0.087 sec/batch)
2017-06-02 06:24:57.874527: step 154730, loss = 0.38 (1503.7 examples/sec; 0.085 sec/batch)
2017-06-02 06:24:58.764103: step 154740, loss = 0.33 (1438.9 examples/sec; 0.089 sec/batch)
2017-06-02 06:24:59.622534: step 154750, loss = 0.34 (1491.1 examples/sec; 0.086 sec/batch)
2017-06-02 06:25:00.494038: step 154760, loss = 0.34 (1468.7 examples/sec; 0.087 sec/batch)
2017-06-02 06:25:01.332667: step 154770, loss = 0.38 (1526.3 examples/sec; 0.084 sec/batch)
2017-06-02 06:25:02.189285: step 154780, loss = 0.29 (1494.3 examples/sec; 0.086 sec/batch)
2017-06-02 06:25:03.035849: step 154790, loss = 0.33 (1512.0 examples/sec; 0.085 sec/batch)
2017-06-02 06:25:04.005607: step 154800, loss = 0.24 (1319.9 examples/sec; 0.097 sec/batch)
2017-06-02 06:25:04.781681: step 154810, loss = 0.28 (1649.4 examples/sec; 0.078 sec/batch)
2017-06-02 06:25:05.662682: step 154820, loss = 0.30 (1452.9 examples/sec; 0.088 sec/batch)
2017-06-02 06:25:06.543483: step 154830, loss = 0.22 (1453.2 examples/sec; 0.088 sec/batch)
2017-06-02 06:25:07.403516: step 154840, loss = 0.34 (1488.3 examples/sec; 0.086 sec/batch)
2017-06-02 06:25:08.272829: step 154850, loss = 0.26 (1472.4 examples/sec; 0.087 sec/batch)
2017-06-02 06:25:09.146602: step 154860, loss = 0.37 (1464.9 examples/sec; 0.087 sec/batch)
2017-06-02 06:25:10.031942: step 154870, loss = 0.34 (1445.8 examples/sec; 0.089 sec/batch)
2017-06-02 06:25:10.909704: step 154880, loss = 0.41 (1458.3 examples/sec; 0.088 sec/batch)
2017-06-02 06:25:11.772496: step 154890, loss = 0.37 (1483.5 examples/sec; 0.086 sec/batch)
2017-06-02 06:25:12.743469: step 154900, loss = 0.46 (1318.3 examples/sec; 0.097 sec/batch)
2017-06-02 06:25:13.521645: step 154910, loss = 0.30 (1644.9 examples/sec; 0.078 sec/batch)
2017-06-02 06:25:14.393310: step 154920, loss = 0.39 (1468.5 examples/sec; 0.087 sec/batch)
2017-06-02 06:25:15.278923: step 154930, loss = 0.27 (1445.3 examples/sec; 0.089 sec/batch)
2017-06-02 06:25:16.153251: step 154940, loss = 0.42 (1464.0 examples/sec; 0.087 sec/batch)
2017-06-02 06:25:17.011813: step 154950, loss = 0.31 (1490.8 examples/sec; 0.086 sec/batch)
2017-06-02 06:25:17.861628: step 154960, loss = 0.26 (1506.2 examples/sec; 0.085 sec/batch)
2017-06-02 06:25:18.710386: step 154970, loss = 0.33 (1508.1 examples/sec; 0.085 sec/batch)
2017-06-02 06:25:19.549020: step 154980, loss = 0.25 (1526.3 examples/sec; 0.084 sec/batch)
2017-06-02 06:25:20.381696: step 154990, loss = 0.36 (1537.2 examples/sec; 0.083 sec/batch)
2017-06-02 06:25:21.321994: step 155000, loss = 0.33 (1361.3 examples/sec; 0.094 sec/batch)
2017-06-02 06:25:22.104498: step 155010, loss = 0.32 (1635.8 examples/sec; 0.078 sec/batch)
2017-06-02 06:25:22.965391: step 155020, loss = 0.36 (1486.8 examples/sec; 0.086 sec/batch)
2017-06-02 06:25:23.812007: step 155030, loss = 0.41 (1511.9 examples/sec; 0.085 sec/batch)
2017-06-02 06:25:24.657377: step 155040, loss = 0.26 (1514.1 examples/sec; 0.085 sec/batch)
2017-06-02 06:25:25.528696: step 155050, loss = 0.35 (1469.0 examples/sec; 0.087 sec/batch)
2017-06-02 06:25:26.386437: step 155060, loss = 0.23 (1492.3 examples/sec; 0.086 sec/batch)
2017-06-02 06:25:27.291536: step 155070, loss = 0.36 (1414.2 examples/sec; 0.091 sec/batch)
2017-06-02 06:25:28.154912: step 155080, loss = 0.25 (1482.6 examples/sec; 0.086 sec/batch)
2017-06-02 06:25:29.022584: step 155090, loss = 0.29 (1475.2 examples/sec; 0.087 sec/batch)
2017-06-02 06:25:29.992178: step 155100, loss = 0.28 (1320.1 examples/sec; 0.097 sec/batch)
2017-06-02 06:25:30.763398: step 155110, loss = 0.30 (1659.7 examples/sec; 0.077 sec/batch)
2017-06-02 06:25:31.630049: step 155120, loss = 0.36 (1476.9 examples/sec; 0.087 sec/batch)
2017-06-02 06:25:32.501715: step 155130, loss = 0.35 (1468.5 examples/sec; 0.087 sec/batch)
2017-06-02 06:25:33.371945: step 155140, loss = 0.32 (1470.9 examples/sec; 0.087 sec/batch)
2017-06-02 06:25:34.218105: step 155150, loss = 0.30 (1512.7 examples/sec; 0.085 sec/batch)
2017-06-02 06:25:35.050874: step 155160, loss = 0.33 (1537.0 examples/sec; 0.083 sec/batch)
2017-06-02 06:25:35.897492: step 155170, loss = 0.42 (1511.9 examples/sec; 0.085 sec/batch)
2017-06-02 06:25:36.764727: step 155180, loss = 0.27 (1476.0 examples/sec; 0.087 sec/batch)
2017-06-02 06:25:37.645316: step 155190, loss = 0.33 (1453.6 examples/sec; 0.088 sec/batch)
2017-06-02 06:25:38.623373: step 155200, loss = 0.27 (1308.7 examples/sec; 0.098 sec/batch)
2017-06-02 06:25:39.407785: step 155210, loss = 0.35 (1631.8 examples/sec; 0.078 sec/batch)
2017-06-02 06:25:40.289374: step 155220, loss = 0.32 (1451.9 examples/sec; 0.088 sec/batch)
2017-06-02 06:25:41.126794: step 155230, loss = 0.31 (1528.5 examples/sec; 0.084 sec/batch)
2017-06-02 06:25:41.981486: step 155240, loss = 0.33 (1497.6 examples/sec; 0.085 sec/batch)
2017-06-02 06:25:42.834036: step 155250, loss = 0.41 (1501.4 examples/sec; 0.085 sec/batch)
2017-06-02 06:25:43.707774: step 155260, loss = 0.39 (1465.0 examples/sec; 0.087 sec/batch)
2017-06-02 06:25:44.586928: step 155270, loss = 0.36 (1455.9 examples/sec; 0.088 sec/batch)
2017-06-02 06:25:45.463267: step 155280, loss = 0.31 (1460.6 examples/sec; 0.088 sec/batch)
2017-06-02 06:25:46.334352: step 155290, loss = 0.34 (1469.4 examples/sec; 0.087 sec/batch)
2017-06-02 06:25:47.297709: step 155300, loss = 0.28 (1328.7 examples/sec; 0.096 sec/batch)
2017-06-02 06:25:48.044833: step 155310, loss = 0.29 (1713.2 examples/sec; 0.075 sec/batch)
2017-06-02 06:25:48.919968: step 155320, loss = 0.26 (1462.6 examples/sec; 0.088 sec/batch)
2017-06-02 06:25:49.808060: step 155330, loss = 0.26 (1441.3 examples/sec; 0.089 sec/batch)
2017-06-02 06:25:50.667873: step 155340, loss = 0.25 (1488.7 examples/sec; 0.086 sec/batch)
2017-06-02 06:25:51.530903: step 155350, loss = 0.28 (1483.1 examples/sec; 0.086 sec/batch)
2017-06-02 06:25:52.398023: step 155360, loss = 0.31 (1476.2 examples/sec; 0.087 sec/batch)
2017-06-02 06:25:53.251666: step 155370, loss = 0.37 (1499.4 examples/sec; 0.085 sec/batch)
2017-06-02 06:25:54.107636: step 155380, loss = 0.34 (1495.4 examples/sec; 0.086 sec/batch)
2017-06-02 06:25:54.977397: step 155390, loss = 0.33 (1471.7 examples/sec; 0.087 sec/batch)
2017-06-02 06:25:55.933230: step 155400, loss = 0.34 (1339.1 examples/sec; 0.096 sec/batch)
2017-06-02 06:25:56.698054: step 155410, loss = 0.31 (1673.6 examples/sec; 0.076 sec/batch)
2017-06-02 06:25:57.544789: step 155420, loss = 0.41 (1511.7 examples/sec; 0.085 sec/batch)
2017-06-02 06:25:58.457241: step 155430, loss = 0.36 (1402.8 examples/sec; 0.091 sec/batch)
2017-06-02 06:25:59.335261: step 155440, loss = 0.40 (1457.8 examples/sec; 0.088 sec/batch)
2017-06-02 06:26:00.183884: step 155450, loss = 0.31 (1508.3 examples/sec; 0.085 sec/batch)
2017-06-02 06:26:01.032074: step 155460, loss = 0.32 (1509.1 examples/sec; 0.085 sec/batch)
2017-06-02 06:26:01.906882: step 155470, loss = 0.30 (1463.2 examples/sec; 0.087 sec/batch)
2017-06-02 06:26:02.760416: step 155480, loss = 0.33 (1499.7 examples/sec; 0.085 sec/batch)
2017-06-02 06:26:03.664994: step 155490, loss = 0.39 (1415.0 examples/sec; 0.090 sec/batch)
2017-06-02 06:26:04.605688: step 155500, loss = 0.32 (1360.7 examples/sec; 0.094 sec/batch)
2017-06-02 06:26:05.386462: step 155510, loss = 0.29 (1639.4 examples/sec; 0.078 sec/batch)
2017-06-02 06:26:06.245658: step 155520, loss = 0.29 (1489.8 examples/sec; 0.086 sec/batch)
2017-06-02 06:26:07.105376: step 155530, loss = 0.27 (1488.9 examples/sec; 0.086 sec/batch)
2017-06-02 06:26:07.959983: step 155540, loss = 0.37 (1497.8 examples/sec; 0.085 sec/batch)
2017-06-02 06:26:08.812760: step 155550, loss = 0.33 (1501.0 examples/sec; 0.085 sec/batch)
2017-06-02 06:26:09.694535: step 155560, loss = 0.39 (1451.6 examples/sec; 0.088 sec/batch)
2017-06-02 06:26:10.563693: step 155570, loss = 0.28 (1472.7 examples/sec; 0.087 sec/batch)
2017-06-02 06:26:11.420169: step 155580, loss = 0.33 (1494.5 examples/sec; 0.086 sec/batch)
2017-06-02 06:26:12.276449: step 155590, loss = 0.29 (1494.9 examples/sec; 0.086 sec/batch)
2017-06-02 06:26:13.280006: step 155600, loss = 0.36 (1275.5 examples/sec; 0.100 sec/batch)
2017-06-02 06:26:13.994748: step 155610, loss = 0.29 (1790.9 examples/sec; 0.071 sec/batch)
2017-06-02 06:26:14.874425: step 155620, loss = 0.31 (1455.1 examples/sec; 0.088 sec/batch)
2017-06-02 06:26:15.755222: step 155630, loss = 0.35 (1453.2 examples/sec; 0.088 sec/batch)
2017-06-02 06:26:16.612142: step 155640, loss = 0.25 (1493.7 examples/sec; 0.086 sec/batch)
2017-06-02 06:26:17.496864: step 155650, loss = 0.27 (1446.8 examples/sec; 0.088 sec/batch)
2017-06-02 06:26:18.341605: step 155660, loss = 0.33 (1515.3 examples/sec; 0.084 sec/batch)
2017-06-02 06:26:19.212651: step 155670, loss = 0.31 (1469.5 examples/sec; 0.087 sec/batch)
2017-06-02 06:26:20.069302: step 155680, loss = 0.30 (1494.2 examples/sec; 0.086 sec/batch)
2017-06-02 06:26:20.927771: step 155690, loss = 0.38 (1491.0 examples/sec; 0.086 sec/batch)
2017-06-02 06:26:21.916696: step 155700, loss = 0.25 (1294.3 examples/sec; 0.099 sec/batch)
2017-06-02 06:26:22.685750: step 155710, loss = 0.31 (1664.4 examples/sec; 0.077 sec/batch)
2017-06-02 06:26:23.558768: step 155720, loss = 0.31 (1466.2 examples/sec; 0.087 sec/batch)
2017-06-02 06:26:24.422436: step 155730, loss = 0.33 (1482.0 examples/sec; 0.086 sec/batch)
2017-06-02 06:26:25.316017: step 155740, loss = 0.31 (1432.4 examples/sec; 0.089 sec/batch)
2017-06-02 06:26:26.175303: step 155750, loss = 0.29 (1489.6 examples/sec; 0.086 sec/batch)
2017-06-02 06:26:27.053646: step 155760, loss = 0.29 (1457.3 examples/sec; 0.088 sec/batch)
2017-06-02 06:26:27.916920: step 155770, loss = 0.33 (1482.7 examples/sec; 0.086 sec/batch)
2017-06-02 06:26:28.772361: step 155780, loss = 0.38 (1496.3 examples/sec; 0.086 sec/batch)
2017-06-02 06:26:29.627527: step 155790, loss = 0.19 (1496.8 examples/sec; 0.086 sec/batch)
2017-06-02 06:26:30.609504: step 155800, loss = 0.39 (1303.5 examples/sec; 0.098 sec/batch)
2017-06-02 06:26:31.356170: step 155810, loss = 0.31 (1714.4 examples/sec; 0.075 sec/batch)
2017-06-02 06:26:32.238422: step 155820, loss = 0.27 (1450.8 examples/sec; 0.088 sec/batch)
2017-06-02 06:26:33.120707: step 155830, loss = 0.31 (1450.8 examples/sec; 0.088 sec/batch)
2017-06-02 06:26:33.977746: step 155840, loss = 0.28 (1493.5 examples/sec; 0.086 sec/batch)
2017-06-02 06:26:34.823910: step 155850, loss = 0.43 (1512.7 examples/sec; 0.085 sec/batch)
2017-06-02 06:26:35.695911: step 155860, loss = 0.25 (1467.9 examples/sec; 0.087 sec/batch)
2017-06-02 06:26:36.566565: step 155870, loss = 0.36 (1470.1 examples/sec; 0.087 sec/batch)
2017-06-02 06:26:37.414539: step 155880, loss = 0.29 (1509.5 examples/sec; 0.085 sec/batch)
2017-06-02 06:26:38.255691: step 155890, loss = 0.29 (1521.7 examples/sec; 0.084 sec/batch)
2017-06-02 06:26:39.235777: step 155900, loss = 0.28 (1306.0 examples/sec; 0.098 sec/batch)
2017-06-02 06:26:39.972129: step 155910, loss = 0.44 (1738.3 examples/sec; 0.074 sec/batch)
2017-06-02 06:26:40.842951: step 155920, loss = 0.30 (1469.9 examples/sec; 0.087 sec/batch)
2017-06-02 06:26:41.729894: step 155930, loss = 0.31 (1443.2 examples/sec; 0.089 sec/batch)
2017-06-02 06:26:42.596060: step 155940, loss = 0.32 (1477.8 examples/sec; 0.087 sec/batch)
2017-06-02 06:26:43.447218: step 155950, loss = 0.25 (1503.9 examples/sec; 0.085 sec/batch)
2017-06-02 06:26:44.313079: step 155960, loss = 0.29 (1478.3 examples/sec; 0.087 sec/batch)
