Filling queue with 20000 CIFAR images before starting to train. This will take a few minutes.
2017-06-02 15:31:30.133263: step 0, loss = 4.68 (66.3 examples/sec; 1.930 sec/batch)
2017-06-02 15:39:13.507861: step 5250, loss = 1.09 (1439.0 examples/sec; 0.089 sec/batch)
2017-06-02 15:39:14.387568: step 5260, loss = 1.01 (1455.0 examples/sec; 0.088 sec/batch)
2017-06-02 15:39:15.258745: step 5270, loss = 0.85 (1469.3 examples/sec; 0.087 sec/batch)
2017-06-02 15:39:16.143097: step 5280, loss = 0.83 (1447.4 examples/sec; 0.088 sec/batch)
2017-06-02 15:39:17.025449: step 5290, loss = 1.02 (1450.7 examples/sec; 0.088 sec/batch)
2017-06-02 15:39:18.005577: step 5300, loss = 1.05 (1306.0 examples/sec; 0.098 sec/batch)
2017-06-02 15:39:18.789095: step 5310, loss = 0.97 (1633.7 examples/sec; 0.078 sec/batch)
2017-06-02 15:39:19.663881: step 5320, loss = 0.95 (1463.2 examples/sec; 0.087 sec/batch)
2017-06-02 15:39:20.538952: step 5330, loss = 1.28 (1462.7 examples/sec; 0.088 sec/batch)
2017-06-02 15:39:21.405857: step 5340, loss = 0.96 (1476.5 examples/sec; 0.087 sec/batch)
2017-06-02 15:39:22.298495: step 5350, loss = 0.86 (1434.0 examples/sec; 0.089 sec/batch)
2017-06-02 15:39:23.173539: step 5360, loss = 0.90 (1462.8 examples/sec; 0.088 sec/batch)
2017-06-02 15:39:24.062184: step 5370, loss = 0.88 (1440.4 examples/sec; 0.089 sec/batch)
2017-06-02 15:39:24.942233: step 5380, loss = 1.12 (1454.4 examples/sec; 0.088 sec/batch)
2017-06-02 15:39:25.828478: step 5390, loss = 0.89 (1444.3 examples/sec; 0.089 sec/batch)
2017-06-02 15:39:26.810442: step 5400, loss = 1.10 (1303.5 examples/sec; 0.098 sec/batch)
2017-06-02 15:39:27.586663: step 5410, loss = 0.92 (1649.0 examples/sec; 0.078 sec/batch)
2017-06-02 15:39:28.457291: step 5420, loss = 1.11 (1470.2 examples/sec; 0.087 sec/batch)
2017-06-02 15:39:29.332266: step 5430, loss = 1.00 (1462.9 examples/sec; 0.087 sec/batch)
2017-06-02 15:39:30.206946: step 5440, loss = 0.85 (1463.4 examples/sec; 0.087 sec/batch)
2017-06-02 15:39:31.081947: step 5450, loss = 1.04 (1462.9 examples/sec; 0.087 sec/batch)
2017-06-02 15:39:31.945506: step 5460, loss = 1.03 (1482.2 examples/sec; 0.086 sec/batch)
2017-06-02 15:39:32.813660: step 5470, loss = 0.84 (1474.4 examples/sec; 0.087 sec/batch)
2017-06-02 15:39:33.692220: step 5480, loss = 0.96 (1456.9 examples/sec; 0.088 sec/batch)
2017-06-02 15:39:34.563764: step 5490, loss = 1.02 (1468.7 examples/sec; 0.087 sec/batch)
2017-06-02 15:39:35.547856: step 5500, loss = 0.88 (1300.7 examples/sec; 0.098 sec/batch)
2017-06-02 15:39:36.315374: step 5510, loss = 0.98 (1667.7 examples/sec; 0.077 sec/batch)
2017-06-02 15:39:37.203783: step 5520, loss = 0.83 (1440.8 examples/sec; 0.089 sec/batch)
2017-06-02 15:39:38.079554: step 5530, loss = 1.10 (1461.6 examples/sec; 0.088 sec/batch)
2017-06-02 15:39:38.967113: step 5540, loss = 1.09 (1442.1 examples/sec; 0.089 sec/batch)
2017-06-02 15:39:39.847021: step 5550, loss = 0.96 (1454.7 examples/sec; 0.088 sec/batch)
2017-06-02 15:39:40.729613: step 5560, loss = 0.99 (1450.3 examples/sec; 0.088 sec/batch)
2017-06-02 15:39:41.601172: step 5570, loss = 1.06 (1468.7 examples/sec; 0.087 sec/batch)
2017-06-02 15:39:42.476690: step 5580, loss = 1.09 (1462.0 examples/sec; 0.088 sec/batch)
2017-06-02 15:39:43.357300: step 5590, loss = 0.83 (1453.5 examples/sec; 0.088 sec/batch)
2017-06-02 15:39:44.347241: step 5600, loss = 0.88 (1293.0 examples/sec; 0.099 sec/batch)
2017-06-02 15:39:45.140329: step 5610, loss = 1.06 (1614.0 examples/sec; 0.079 sec/batch)
2017-06-02 15:39:46.008141: step 5620, loss = 0.96 (1475.0 examples/sec; 0.087 sec/batch)
2017-06-02 15:39:46.881807: step 5630, loss = 1.08 (1465.1 examples/sec; 0.087 sec/batch)
2017-06-02 15:39:47.759690: step 5640, loss = 0.88 (1458.1 examples/sec; 0.088 sec/batch)
2017-06-02 15:39:48.637417: step 5650, loss = 1.07 (1458.3 examples/sec; 0.088 sec/batch)
2017-06-02 15:39:49.512342: step 5660, loss = 0.87 (1463.0 examples/sec; 0.087 sec/batch)
2017-06-02 15:39:50.408390: step 5670, loss = 0.96 (1428.5 examples/sec; 0.090 sec/batch)
2017-06-02 15:39:51.290993: step 5680, loss = 0.83 (1450.3 examples/sec; 0.088 sec/batch)
2017-06-02 15:39:52.168042: step 5690, loss = 1.18 (1459.4 examples/sec; 0.088 sec/batch)
2017-06-02 15:39:53.145908: step 5700, loss = 0.99 (1309.0 examples/sec; 0.098 sec/batch)
2017-06-02 15:39:53.914430: step 5710, loss = 1.14 (1665.5 examples/sec; 0.077 sec/batch)
2017-06-02 15:39:54.779885: step 5720, loss = 0.93 (1479.0 examples/sec; 0.087 sec/batch)
2017-06-02 15:39:55.655954: step 5730, loss = 0.90 (1461.1 examples/sec; 0.088 sec/batch)
2017-06-02 15:39:56.528325: step 5740, loss = 0.94 (1467.3 examples/sec; 0.087 sec/batch)
2017-06-02 15:39:57.392345: step 5750, loss = 1.05 (1481.4 examples/sec; 0.086 sec/batch)
2017-06-02 15:39:58.252603: step 5760, loss = 1.05 (1487.9 examples/sec; 0.086 sec/batch)
2017-06-02 15:39:59.117917: step 5770, loss = 1.06 (1479.2 examples/sec; 0.087 sec/batch)
2017-06-02 15:40:00.000154: step 5780, loss = 0.92 (1450.9 examples/sec; 0.088 sec/batch)
2017-06-02 15:40:00.875662: step 5790, loss = 1.00 (1462.0 examples/sec; 0.088 sec/batch)
2017-06-02 15:40:01.852026: step 5800, loss = 1.04 (1311.0 examples/sec; 0.098 sec/batch)
2017-06-02 15:40:02.630492: step 5810, loss = 0.85 (1644.3 examples/sec; 0.078 sec/batch)
2017-06-02 15:40:03.500133: step 5820, loss = 0.87 (1471.9 examples/sec; 0.087 sec/batch)
2017-06-02 15:40:04.380480: step 5830, loss = 1.02 (1454.0 examples/sec; 0.088 sec/batch)
2017-06-02 15:40:05.254368: step 5840, loss = 1.02 (1464.7 examples/sec; 0.087 sec/batch)
2017-06-02 15:40:06.132343: step 5850, loss = 1.03 (1457.9 examples/sec; 0.088 sec/batch)
2017-06-02 15:40:06.996193: step 5860, loss = 0.84 (1481.8 examples/sec; 0.086 sec/batch)
2017-06-02 15:40:07.880002: step 5870, loss = 0.78 (1448.2 examples/sec; 0.088 sec/batch)
2017-06-02 15:40:08.750938: step 5880, loss = 0.93 (1469.7 examples/sec; 0.087 sec/batch)
2017-06-02 15:40:09.634465: step 5890, loss = 1.05 (1448.7 examples/sec; 0.088 sec/batch)
2017-06-02 15:40:10.612913: step 5900, loss = 0.88 (1308.2 examples/sec; 0.098 sec/batch)
2017-06-02 15:40:11.387711: step 5910, loss = 1.02 (1652.1 examples/sec; 0.077 sec/batch)
2017-06-02 15:40:12.267519: step 5920, loss = 0.97 (1454.9 examples/sec; 0.088 sec/batch)
2017-06-02 15:40:13.142136: step 5930, loss = 1.09 (1463.5 examples/sec; 0.087 sec/batch)
2017-06-02 15:40:14.025118: step 5940, loss = 1.11 (1449.6 examples/sec; 0.088 sec/batch)
2017-06-02 15:40:14.893820: step 5950, loss = 0.99 (1473.5 examples/sec; 0.087 sec/batch)
2017-06-02 15:40:15.757743: step 5960, loss = 0.83 (1481.6 examples/sec; 0.086 sec/batch)
2017-06-02 15:40:16.645932: step 5970, loss = 0.97 (1441.1 examples/sec; 0.089 sec/batch)
2017-06-02 15:40:17.517808: step 5980, loss = 0.88 (1468.1 examples/sec; 0.087 sec/batch)
2017-06-02 15:40:18.407438: step 5990, loss = 1.07 (1438.8 examples/sec; 0.089 sec/batch)
2017-06-02 15:40:19.392531: step 6000, loss = 1.27 (1299.4 examples/sec; 0.099 sec/batch)
2017-06-02 15:40:20.172708: step 6010, loss = 0.93 (1640.7 examples/sec; 0.078 sec/batch)
2017-06-02 15:40:21.050896: step 6020, loss = 1.01 (1457.6 examples/sec; 0.088 sec/batch)
2017-06-02 15:40:21.935416: step 6030, loss = 0.88 (1447.1 examples/sec; 0.088 sec/batch)
2017-06-02 15:40:22.808702: step 6040, loss = 0.95 (1465.7 examples/sec; 0.087 sec/batch)
2017-06-02 15:40:23.684852: step 6050, loss = 0.97 (1461.1 examples/sec; 0.088 sec/batch)
2017-06-02 15:40:24.560692: step 6060, loss = 1.01 (1461.2 examples/sec; 0.088 sec/batch)
2017-06-02 15:40:25.424857: step 6070, loss = 1.32 (1481.2 examples/sec; 0.086 sec/batch)
2017-06-02 15:40:26.286413: step 6080, loss = 1.02 (1485.7 examples/sec; 0.086 sec/batch)
2017-06-02 15:40:27.150391: step 6090, loss = 0.92 (1481.5 examples/sec; 0.086 sec/batch)
2017-06-02 15:40:28.123099: step 6100, loss = 0.96 (1315.9 examples/sec; 0.097 sec/batch)
2017-06-02 15:40:28.894321: step 6110, loss = 1.06 (1659.7 examples/sec; 0.077 sec/batch)
2017-06-02 15:40:29.787915: step 6120, loss = 0.91 (1432.4 examples/sec; 0.089 sec/batch)
2017-06-02 15:40:30.661402: step 6130, loss = 0.89 (1465.4 examples/sec; 0.087 sec/batch)
2017-06-02 15:40:31.551306: step 6140, loss = 1.05 (1438.4 examples/sec; 0.089 sec/batch)
2017-06-02 15:40:32.435037: step 6150, loss = 0.97 (1448.4 examples/sec; 0.088 sec/batch)
2017-06-02 15:40:33.314158: step 6160, loss = 0.80 (1456.0 examples/sec; 0.088 sec/batch)
2017-06-02 15:40:34.184429: step 6170, loss = 1.11 (1470.8 examples/sec; 0.087 sec/batch)
2017-06-02 15:40:35.077829: step 6180, loss = 0.93 (1432.7 examples/sec; 0.089 sec/batch)
2017-06-02 15:40:35.944353: step 6190, loss = 0.90 (1477.2 examples/sec; 0.087 sec/batch)
2017-06-02 15:40:36.933076: step 6200, loss = 0.94 (1294.6 examples/sec; 0.099 sec/batch)
2017-06-02 15:40:37.707707: step 6210, loss = 1.05 (1652.4 examples/sec; 0.077 sec/batch)
2017-06-02 15:40:38.592883: step 6220, loss = 0.83 (1446.1 examples/sec; 0.089 sec/batch)
2017-06-02 15:40:39.478838: step 6230, loss = 0.96 (1444.8 examples/sec; 0.089 sec/batch)
2017-06-02 15:40:40.364485: step 6240, loss = 1.17 (1445.3 examples/sec; 0.089 sec/batch)
2017-06-02 15:40:41.232344: step 6250, loss = 0.91 (1474.9 examples/sec; 0.087 sec/batch)
2017-06-02 15:40:42.124157: step 6260, loss = 0.96 (1435.3 examples/sec; 0.089 sec/batch)
2017-06-02 15:40:42.996033: step 6270, loss = 1.00 (1468.1 examples/sec; 0.087 sec/batch)
2017-06-02 15:40:43.882323: step 6280, loss = 0.93 (1444.2 examples/sec; 0.089 sec/batch)
2017-06-02 15:40:44.757079: step 6290, loss = 0.97 (1463.3 examples/sec; 0.087 sec/batch)
2017-06-02 15:40:45.743764: step 6300, loss = 0.99 (1297.2 examples/sec; 0.099 sec/batch)
2017-06-02 15:40:46.517727: step 6310, loss = 1.00 (1653.8 examples/sec; 0.077 sec/batch)
2017-06-02 15:40:47.405960: step 6320, loss = 1.16 (1441.1 examples/sec; 0.089 sec/batch)
2017-06-02 15:40:48.292507: step 6330, loss = 1.00 (1443.8 examples/sec; 0.089 sec/batch)
2017-06-02 15:40:49.169283: step 6340, loss = 0.98 (1459.9 examples/sec; 0.088 sec/batch)
2017-06-02 15:40:50.047965: step 6350, loss = 0.93 (1456.7 examples/sec; 0.088 sec/batch)
2017-06-02 15:40:50.929864: step 6360, loss = 1.21 (1451.4 examples/sec; 0.088 sec/batch)
2017-06-02 15:40:51.814281: step 6370, loss = 0.99 (1447.3 examples/sec; 0.088 sec/batch)
2017-06-02 15:40:52.703718: step 6380, loss = 0.95 (1439.1 examples/sec; 0.089 sec/batch)
2017-06-02 15:40:53.589764: step 6390, loss = 1.14 (1444.7 examples/sec; 0.089 sec/batch)
2017-06-02 15:40:54.609543: step 6400, loss = 1.05 (1255.1 examples/sec; 0.102 sec/batch)
2017-06-02 15:40:55.350219: step 6410, loss = 0.90 (1728.2 examples/sec; 0.074 sec/batch)
2017-06-02 15:40:56.228118: step 6420, loss = 0.94 (1458.0 examples/sec; 0.088 sec/batch)
2017-06-02 15:40:57.091582: step 6430, loss = 0.84 (1482.4 examples/sec; 0.086 sec/batch)
2017-06-02 15:40:57.971071: step 6440, loss = 0.79 (1455.4 examples/sec; 0.088 sec/batch)
2017-06-02 15:40:58.859338: step 6450, loss = 1.07 (1441.0 examples/sec; 0.089 sec/batch)
2017-06-02 15:40:59.725152: step 6460, loss = 0.90 (1478.4 examples/sec; 0.087 sec/batch)
2017-06-02 15:41:00.604257: step 6470, loss = 0.72 (1456.0 examples/sec; 0.088 sec/batch)
2017-06-02 15:41:01.484904: step 6480, loss = 0.86 (1453.5 examples/sec; 0.088 sec/batch)
2017-06-02 15:41:02.357891: step 6490, loss = 0.97 (1466.2 examples/sec; 0.087 sec/batch)
2017-06-02 15:41:03.354978: step 6500, loss = 0.96 (1283.7 examples/sec; 0.100 sec/batch)
2017-06-02 15:41:04.138512: step 6510, loss = 0.89 (1633.6 examples/sec; 0.078 sec/batch)
2017-06-02 15:41:05.029945: step 6520, loss = 0.93 (1435.9 examples/sec; 0.089 sec/batch)
2017-06-02 15:41:05.910885: step 6530, loss = 1.03 (1453.0 examples/sec; 0.088 sec/batch)
2017-06-02 15:41:06.781081: step 6540, loss = 1.07 (1470.9 examples/sec; 0.087 sec/batch)
2017-06-02 15:41:07.655035: step 6550, loss = 0.83 (1464.6 examples/sec; 0.087 sec/batch)
2017-06-02 15:41:08.544527: step 6560, loss = 1.05 (1439.0 examples/sec; 0.089 sec/batch)
2017-06-02 15:41:09.423461: step 6570, loss = 1.02 (1456.3 examples/sec; 0.088 sec/batch)
2017-06-02 15:41:10.298443: step 6580, loss = 0.70 (1462.9 examples/sec; 0.087 sec/batch)
2017-06-02 15:41:11.177555: step 6590, loss = 0.95 (1456.0 examples/sec; 0.088 sec/batch)
2017-06-02 15:41:12.154791: step 6600, loss = 0.83 (1309.8 examples/sec; 0.098 sec/batch)
2017-06-02 15:41:12.932393: step 6610, loss = 1.08 (1646.1 examples/sec; 0.078 sec/batch)
2017-06-02 15:41:13.814596: step 6620, loss = 0.83 (1450.9 examples/sec; 0.088 sec/batch)
2017-06-02 15:41:14.695905: step 6630, loss = 0.93 (1452.4 examples/sec; 0.088 sec/batch)
2017-06-02 15:41:15.584523: step 6640, loss = 0.91 (1440.5 examples/sec; 0.089 sec/batch)
2017-06-02 15:41:16.479164: step 6650, loss = 0.97 (1430.7 examples/sec; 0.089 sec/batch)
2017-06-02 15:41:17.364925: step 6660, loss = 1.00 (1445.1 examples/sec; 0.089 sec/batch)
2017-06-02 15:41:18.233034: step 6670, loss = 0.94 (1474.5 examples/sec; 0.087 sec/batch)
2017-06-02 15:41:19.125195: step 6680, loss = 0.79 (1434.7 examples/sec; 0.089 sec/batch)
2017-06-02 15:41:19.989135: step 6690, loss = 0.76 (1481.6 examples/sec; 0.086 sec/batch)
2017-06-02 15:41:20.965518: step 6700, loss = 1.04 (1311.0 examples/sec; 0.098 sec/batch)
2017-06-02 15:41:21.752368: step 6710, loss = 0.83 (1626.7 examples/sec; 0.079 sec/batch)
2017-06-02 15:41:22.617925: step 6720, loss = 0.96 (1478.8 examples/sec; 0.087 sec/batch)
2017-06-02 15:41:23.501016: step 6730, loss = 0.98 (1449.5 examples/sec; 0.088 sec/batch)
2017-06-02 15:41:24.391589: step 6740, loss = 1.07 (1437.3 examples/sec; 0.089 sec/batch)
2017-06-02 15:41:25.271198: step 6750, loss = 0.75 (1455.2 examples/sec; 0.088 sec/batch)
2017-06-02 15:41:26.153705: step 6760, loss = 0.97 (1450.4 examples/sec; 0.088 sec/batch)
2017-06-02 15:41:27.034262: step 6770, loss = 0.89 (1453.6 examples/sec; 0.088 sec/batch)
2017-06-02 15:41:27.908114: step 6780, loss = 0.94 (1464.8 examples/sec; 0.087 sec/batch)
2017-06-02 15:41:28.781024: step 6790, loss = 0.71 (1466.3 examples/sec; 0.087 sec/batch)
2017-06-02 15:41:29.772679: step 6800, loss = 0.73 (1290.8 examples/sec; 0.099 sec/batch)
2017-06-02 15:41:30.603115: step 6810, loss = 0.92 (1541.4 examples/sec; 0.083 sec/batch)
2017-06-02 15:41:31.480839: step 6820, loss = 1.11 (1458.3 examples/sec; 0.088 sec/batch)
2017-06-02 15:41:32.356880: step 6830, loss = 0.87 (1461.1 examples/sec; 0.088 sec/batch)
2017-06-02 15:41:33.250125: step 6840, loss = 0.81 (1433.0 examples/sec; 0.089 sec/batch)
2017-06-02 15:41:34.136432: step 6850, loss = 0.93 (1444.2 examples/sec; 0.089 sec/batch)
2017-06-02 15:41:35.016031: step 6860, loss = 0.99 (1455.2 examples/sec; 0.088 sec/batch)
2017-06-02 15:41:35.908202: step 6870, loss = 0.91 (1434.7 examples/sec; 0.089 sec/batch)
2017-06-02 15:41:36.789795: step 6880, loss = 1.04 (1451.9 examples/sec; 0.088 sec/batch)
2017-06-02 15:41:37.667274: step 6890, loss = 0.90 (1458.7 examples/sec; 0.088 sec/batch)
2017-06-02 15:41:38.651172: step 6900, loss = 0.88 (1300.9 examples/sec; 0.098 sec/batch)
2017-06-02 15:41:39.421954: step 6910, loss = 1.05 (1660.7 examples/sec; 0.077 sec/batch)
2017-06-02 15:41:40.303632: step 6920, loss = 0.98 (1451.8 examples/sec; 0.088 sec/batch)
2017-06-02 15:41:41.179196: step 6930, loss = 0.91 (1461.9 examples/sec; 0.088 sec/batch)
2017-06-02 15:41:42.083807: step 6940, loss = 0.99 (1415.0 examples/sec; 0.090 sec/batch)
2017-06-02 15:41:42.966578: step 6950, loss = 0.88 (1449.9 examples/sec; 0.088 sec/batch)
2017-06-02 15:41:43.848209: step 6960, loss = 0.89 (1451.9 examples/sec; 0.088 sec/batch)
2017-06-02 15:41:44.733129: step 6970, loss = 0.87 (1446.5 examples/sec; 0.088 sec/batch)
2017-06-02 15:41:45.619789: step 6980, loss = 0.89 (1443.6 examples/sec; 0.089 sec/batch)
2017-06-02 15:41:46.904682: step 6990, loss = 1.14 (996.2 examples/sec; 0.128 sec/batch)
2017-06-02 15:41:48.204925: step 7000, loss = 0.90 (984.4 examples/sec; 0.130 sec/batch)
2017-06-02 15:41:49.023028: step 7010, loss = 0.84 (1564.6 examples/sec; 0.082 sec/batch)
2017-06-02 15:41:49.944253: step 7020, loss = 1.04 (1389.5 examples/sec; 0.092 sec/batch)
2017-06-02 15:41:50.846333: step 7030, loss = 0.83 (1418.9 examples/sec; 0.090 sec/batch)
2017-06-02 15:41:51.892113: step 7040, loss = 0.91 (1224.0 examples/sec; 0.105 sec/batch)
2017-06-02 15:41:52.774587: step 7050, loss = 0.83 (1450.5 examples/sec; 0.088 sec/batch)
2017-06-02 15:41:53.652685: step 7060, loss = 0.93 (1457.7 examples/sec; 0.088 sec/batch)
2017-06-02 15:41:54.531771: step 7070, loss = 0.95 (1456.1 examples/sec; 0.088 sec/batch)
2017-06-02 15:41:55.412577: step 7080, loss = 1.05 (1453.2 examples/sec; 0.088 sec/batch)
2017-06-02 15:41:56.290684: step 7090, loss = 0.95 (1457.7 examples/sec; 0.088 sec/batch)
2017-06-02 15:41:57.267926: step 7100, loss = 0.83 (1309.8 examples/sec; 0.098 sec/batch)
2017-06-02 15:41:58.036845: step 7110, loss = 1.05 (1664.7 examples/sec; 0.077 sec/batch)
2017-06-02 15:41:58.915123: step 7120, loss = 0.92 (1457.4 examples/sec; 0.088 sec/batch)
2017-06-02 15:41:59.782572: step 7130, loss = 0.94 (1475.6 examples/sec; 0.087 sec/batch)
2017-06-02 15:42:00.666848: step 7140, loss = 1.03 (1447.5 examples/sec; 0.088 sec/batch)
2017-06-02 15:42:01.568053: step 7150, loss = 0.93 (1420.3 examples/sec; 0.090 sec/batch)
2017-06-02 15:42:02.450290: step 7160, loss = 0.98 (1450.9 examples/sec; 0.088 sec/batch)
2017-06-02 15:42:03.317167: step 7170, loss = 0.87 (1476.6 examples/sec; 0.087 sec/batch)
2017-06-02 15:42:04.196426: step 7180, loss = 1.11 (1455.8 examples/sec; 0.088 sec/batch)
2017-06-02 15:42:05.068539: step 7190, loss = 1.07 (1467.7 examples/sec; 0.087 sec/batch)
2017-06-02 15:42:06.064766: step 7200, loss = 0.83 (1284.9 examples/sec; 0.100 sec/batch)
2017-06-02 15:42:06.830975: step 7210, loss = 0.76 (1670.6 examples/sec; 0.077 sec/batch)
2017-06-02 15:42:07.711232: step 7220, loss = 1.05 (1454.1 examples/sec; 0.088 sec/batch)
2017-06-02 15:42:08.601637: step 7230, loss = 1.02 (1437.6 examples/sec; 0.089 sec/batch)
2017-06-02 15:42:09.482171: step 7240, loss = 0.84 (1453.6 examples/sec; 0.088 sec/batch)
2017-06-02 15:42:10.362392: step 7250, loss = 0.99 (1454.2 examples/sec; 0.088 sec/batch)
2017-06-02 15:42:11.249781: step 7260, loss = 1.04 (1442.4 examples/sec; 0.089 sec/batch)
2017-06-02 15:42:12.135996: step 7270, loss = 0.98 (1444.3 examples/sec; 0.089 sec/batch)
2017-06-02 15:42:13.017011: step 7280, loss = 0.85 (1452.9 examples/sec; 0.088 sec/batch)
2017-06-02 15:42:13.897774: step 7290, loss = 0.82 (1453.3 examples/sec; 0.088 sec/batch)
2017-06-02 15:42:14.877705: step 7300, loss = 0.92 (1306.2 examples/sec; 0.098 sec/batch)
2017-06-02 15:42:15.661613: step 7310, loss = 0.98 (1632.8 examples/sec; 0.078 sec/batch)
2017-06-02 15:42:16.545315: step 7320, loss = 0.80 (1448.5 examples/sec; 0.088 sec/batch)
2017-06-02 15:42:17.430668: step 7330, loss = 0.89 (1445.8 examples/sec; 0.089 sec/batch)
2017-06-02 15:42:18.313480: step 7340, loss = 0.88 (1449.9 examples/sec; 0.088 sec/batch)
2017-06-02 15:42:19.200211: step 7350, loss = 0.87 (1443.5 examples/sec; 0.089 sec/batch)
2017-06-02 15:42:20.068128: step 7360, loss = 0.96 (1474.8 examples/sec; 0.087 sec/batch)
2017-06-02 15:42:20.952088: step 7370, loss = 1.14 (1448.0 examples/sec; 0.088 sec/batch)
2017-06-02 15:42:21.855420: step 7380, loss = 1.09 (1417.0 examples/sec; 0.090 sec/batch)
2017-06-02 15:42:22.735532: step 7390, loss = 0.88 (1454.4 examples/sec; 0.088 sec/batch)
2017-06-02 15:42:23.727599: step 7400, loss = 0.98 (1290.2 examples/sec; 0.099 sec/batch)
2017-06-02 15:42:24.495568: step 7410, loss = 1.09 (1666.7 examples/sec; 0.077 sec/batch)
2017-06-02 15:42:25.369546: step 7420, loss = 0.86 (1464.6 examples/sec; 0.087 sec/batch)
2017-06-02 15:42:26.234142: step 7430, loss = 0.94 (1480.4 examples/sec; 0.086 sec/batch)
2017-06-02 15:42:27.110602: step 7440, loss = 0.79 (1460.4 examples/sec; 0.088 sec/batch)
2017-06-02 15:42:27.989148: step 7450, loss = 0.75 (1457.0 examples/sec; 0.088 sec/batch)
2017-06-02 15:42:28.866739: step 7460, loss = 0.91 (1458.5 examples/sec; 0.088 sec/batch)
2017-06-02 15:42:29.738867: step 7470, loss = 0.87 (1467.7 examples/sec; 0.087 sec/batch)
2017-06-02 15:42:30.617855: step 7480, loss = 1.11 (1456.2 examples/sec; 0.088 sec/batch)
2017-06-02 15:42:31.487904: step 7490, loss = 0.87 (1471.2 examples/sec; 0.087 sec/batch)
2017-06-02 15:42:32.466670: step 7500, loss = 0.90 (1307.8 examples/sec; 0.098 sec/batch)
2017-06-02 15:42:33.238833: step 7510, loss = 1.11 (1657.7 examples/sec; 0.077 sec/batch)
2017-06-02 15:42:34.121966: step 7520, loss = 0.92 (1449.4 examples/sec; 0.088 sec/batch)
2017-06-02 15:42:34.995114: step 7530, loss = 0.91 (1466.0 examples/sec; 0.087 sec/batch)
2017-06-02 15:42:35.877960: step 7540, loss = 0.91 (1449.9 examples/sec; 0.088 sec/batch)
2017-06-02 15:42:36.764460: step 7550, loss = 0.98 (1443.9 examples/sec; 0.089 sec/batch)
2017-06-02 15:42:37.660047: step 7560, loss = 0.89 (1429.2 examples/sec; 0.090 sec/batch)
2017-06-02 15:42:38.542873: step 7570, loss = 0.96 (1449.9 examples/sec; 0.088 sec/batch)
2017-06-02 15:42:39.413912: step 7580, loss = 0.88 (1469.5 examples/sec; 0.087 sec/batch)
2017-06-02 15:42:40.294102: step 7590, loss = 0.93 (1454.3 examples/sec; 0.088 sec/batch)
2017-06-02 15:42:41.279978: step 7600, loss = 1.03 (1298.3 examples/sec; 0.099 sec/batch)
2017-06-02 15:42:42.049722: step 7610, loss = 0.72 (1662.9 examples/sec; 0.077 sec/batch)
2017-06-02 15:42:42.929649: step 7620, loss = 1.01 (1454.7 examples/sec; 0.088 sec/batch)
2017-06-02 15:42:43.822937: step 7630, loss = 1.07 (1432.9 examples/sec; 0.089 sec/batch)
2017-06-02 15:42:44.691089: step 7640, loss = 0.92 (1474.4 examples/sec; 0.087 sec/batch)
2017-06-02 15:42:45.570244: step 7650, loss = 0.91 (1455.9 examples/sec; 0.088 sec/batch)
2017-06-02 15:42:46.448800: step 7660, loss = 0.99 (1456.9 examples/sec; 0.088 sec/batch)
2017-06-02 15:42:47.327515: step 7670, loss = 0.81 (1456.7 examples/sec; 0.088 sec/batch)
2017-06-02 15:42:48.209559: step 7680, loss = 0.80 (1451.2 examples/sec; 0.088 sec/batch)
2017-06-02 15:42:49.095673: step 7690, loss = 0.79 (1444.5 examples/sec; 0.089 sec/batch)
2017-06-02 15:42:50.090289: step 7700, loss = 0.99 (1286.9 examples/sec; 0.099 sec/batch)
2017-06-02 15:42:50.844420: step 7710, loss = 0.92 (1697.3 examples/sec; 0.075 sec/batch)
2017-06-02 15:42:51.722297: step 7720, loss = 0.91 (1458.1 examples/sec; 0.088 sec/batch)
2017-06-02 15:42:52.598365: step 7730, loss = 0.87 (1461.1 examples/sec; 0.088 sec/batch)
2017-06-02 15:42:53.477254: step 7740, loss = 0.95 (1456.4 examples/sec; 0.088 sec/batch)
2017-06-02 15:42:54.357543: step 7750, loss = 0.92 (1454.1 examples/sec; 0.088 sec/batch)
2017-06-02 15:42:55.246590: step 7760, loss = 0.79 (1439.7 examples/sec; 0.089 sec/batch)
2017-06-02 15:42:56.137348: step 7770, loss = 1.03 (1437.0 examples/sec; 0.089 sec/batch)
2017-06-02 15:42:57.031087: step 7780, loss = 0.87 (1432.2 examples/sec; 0.089 sec/batch)
2017-06-02 15:42:57.906997: step 7790, loss = 0.80 (1461.3 examples/sec; 0.088 sec/batch)
2017-06-02 15:42:58.884983: step 7800, loss = 0.92 (1308.8 examples/sec; 0.098 sec/batch)
2017-06-02 15:42:59.647263: step 7810, loss = 0.82 (1679.2 examples/sec; 0.076 sec/batch)
2017-06-02 15:43:00.539600: step 7820, loss = 0.98 (1434.5 examples/sec; 0.089 sec/batch)
2017-06-02 15:43:01.434719: step 7830, loss = 0.94 (1430.0 examples/sec; 0.090 sec/batch)
2017-06-02 15:43:02.315177: step 7840, loss = 0.77 (1453.8 examples/sec; 0.088 sec/batch)
2017-06-02 15:43:03.204328: step 7850, loss = 0.86 (1439.6 examples/sec; 0.089 sec/batch)
2017-06-02 15:43:04.079336: step 7860, loss = 0.88 (1462.8 examples/sec; 0.088 sec/batch)
